,time,ax,ay,az
175,13.339,-0.2,0.16,0.59
176,13.362,-0.2,0.16,0.59
177,13.378,-0.2,0.16,0.59
178,13.396,-0.2,0.16,0.59
179,13.415,-0.2,0.16,0.59
180,13.434,-0.2,0.16,0.59
181,13.453,-0.2,0.16,0.59
182,13.472,-0.2,0.16,0.59
183,13.492,-0.2,0.16,0.59
184,13.511,-0.2,0.16,0.59
185,13.53,-0.2,0.16,0.59
186,13.549,-0.2,0.16,0.59
187,13.576,-0.2,0.16,0.59
188,13.586,-0.2,0.16,0.59
189,13.606,-0.2,0.16,0.59
190,13.629,-0.2,0.16,0.59
191,13.644,-0.2,0.16,0.59
192,13.663,-0.2,0.16,0.59
193,13.682,-0.2,0.16,0.59
194,13.702,-0.2,0.16,0.59
195,13.721,-0.2,0.16,0.59
196,13.738,-0.2,0.16,0.59
197,13.76,-0.2,0.16,0.59
198,13.777,-0.2,0.16,0.59
199,13.796,-0.2,0.16,0.59
200,13.816,-0.2,0.16,0.59
201,13.835,-0.2,0.16,0.59
202,13.853,-0.2,0.16,0.59
203,13.873,-0.2,0.16,0.59
204,13.891,-0.2,0.16,0.59
205,13.911,-0.2,0.16,0.59
206,13.929,-0.2,0.16,0.59
207,13.948,-0.2,0.16,0.59
208,13.967,-0.2,0.16,0.59
209,13.986,-0.2,0.16,0.59
210,14.006,-0.2,0.16,0.59
211,14.037,-0.2,0.16,0.59
212,14.044,-0.2,0.16,0.59
213,14.058,-0.2,0.16,0.59
214,14.08,-0.2,0.16,0.59
215,14.098,-0.2,0.16,0.59
216,14.117,-0.2,0.16,0.59
217,14.135,-0.2,0.16,0.59
218,14.153,-0.2,0.16,0.59
219,14.173,-0.2,0.16,0.59
220,14.192,-0.2,0.16,0.59
221,14.212,-0.2,0.16,0.59
222,14.231,-0.2,0.16,0.59
223,14.25,-0.2,0.16,0.59
224,14.272,-0.2,0.16,0.59
225,14.287,-0.2,0.16,0.59
226,14.307,-0.2,0.16,0.59
227,14.326,-0.2,0.16,0.59
228,14.347,-0.2,0.16,0.59
229,14.364,-0.2,0.16,0.59
230,14.383,-0.2,0.16,0.59
231,14.402,-0.2,0.16,0.59
232,14.421,-0.2,0.16,0.59
233,14.44,-0.2,0.16,0.59
234,14.47,-0.2,0.16,0.59
235,14.478,-0.2,0.16,0.59
236,14.498,-0.2,0.16,0.59
237,14.521,-0.2,0.16,0.59
238,14.535,-0.2,0.16,0.59
239,14.554,-0.2,0.16,0.59
240,14.573,-0.2,0.16,0.59
241,14.593,-0.2,0.16,0.59
242,14.612,-0.2,0.16,0.59
243,14.631,-0.2,0.16,0.59
244,14.649,-0.2,0.16,0.59
245,14.668,-0.2,0.16,0.59
246,14.687,-0.2,0.16,0.59
247,14.707,-0.2,0.16,0.59
248,14.725,-0.2,0.16,0.59
249,14.744,-0.2,0.16,0.59
250,14.77,-0.2,0.16,0.59
251,14.791,-0.2,0.16,0.59
252,14.802,-0.2,0.16,0.59
253,14.821,-0.2,0.16,0.59
254,14.841,-0.2,0.16,0.59
255,14.87,-0.2,0.16,0.59
256,14.88,-0.2,0.16,0.59
257,14.899,-0.2,0.16,0.59
258,14.917,-0.2,0.16,0.59
259,14.934,-0.2,0.16,0.59
260,14.955,-0.2,0.16,0.59
261,14.973,-0.2,0.16,0.59
262,14.995,-0.2,0.16,0.59
263,15.012,-0.2,0.16,0.59
264,15.035,-0.2,0.16,0.59
265,15.052,-0.2,0.16,0.59
266,15.072,-0.2,0.16,0.59
267,15.091,-0.2,0.16,0.59
268,15.11,-0.2,0.16,0.59
269,15.129,-0.2,0.16,0.59
270,15.148,-0.2,0.16,0.59
271,15.167,-0.2,0.16,0.59
272,15.186,-0.2,0.16,0.59
273,15.205,-0.2,0.16,0.59
274,15.224,-0.2,0.16,0.59
275,15.247,-0.2,0.16,0.59
276,15.263,-0.2,0.16,0.59
277,15.281,-0.2,0.16,0.59
278,15.3,-0.2,0.16,0.59
279,15.32,-0.2,0.16,0.59
280,15.338,-0.2,0.16,0.59
281,15.362,-0.2,0.16,0.59
282,15.376,-0.2,0.16,0.59
283,15.396,-0.2,0.16,0.59
284,15.414,-0.2,0.16,0.59
285,15.434,-0.2,0.16,0.59
286,15.453,-0.2,0.16,0.59
287,15.476,-0.2,0.16,0.59
288,15.491,-0.2,0.16,0.59
289,15.51,-0.2,0.16,0.59
290,15.529,-0.2,0.16,0.59
291,15.548,-0.2,0.16,0.59
292,15.567,-0.2,0.16,0.59
293,15.587,-0.2,0.16,0.59
294,15.605,-0.2,0.16,0.59
295,15.624,-0.2,0.16,0.59
296,15.646,-0.2,0.16,0.59
297,15.662,-0.2,0.16,0.59
298,15.681,-0.2,0.16,0.59
299,15.701,-0.2,0.16,0.59
300,15.72,-0.2,0.16,0.59
