,time,ax,ay,az
0,10.007,-0.23,0.15,0.55
1,10.025,-0.23,0.15,0.55
2,10.044,-0.23,0.15,0.55
3,10.063,-0.23,0.15,0.55
4,10.088,-0.23,0.15,0.55
5,10.098,-0.23,0.15,0.55
6,10.115,-0.23,0.15,0.55
7,10.137,-0.23,0.15,0.55
8,10.159,-0.23,0.15,0.55
9,10.174,-0.23,0.15,0.55
10,10.193,-0.23,0.15,0.55
11,10.212,-0.23,0.15,0.55
12,10.231,-0.23,0.15,0.55
13,10.255,-0.23,0.15,0.55
14,10.268,-0.23,0.15,0.55
15,10.287,-0.23,0.15,0.55
16,10.307,-0.23,0.15,0.55
17,10.326,-0.23,0.15,0.55
18,10.346,-0.23,0.15,0.55
19,10.364,-0.23,0.15,0.55
20,10.384,-0.23,0.15,0.55
21,10.402,-0.23,0.15,0.55
22,10.421,-0.23,0.15,0.55
23,10.441,-0.23,0.15,0.55
24,10.467,-0.23,0.15,0.55
25,10.478,-0.23,0.15,0.55
26,10.497,-0.23,0.15,0.55
27,10.517,-0.23,0.15,0.55
28,10.535,-0.23,0.15,0.55
29,10.558,-0.23,0.15,0.55
30,10.581,-0.23,0.15,0.55
31,10.592,-0.23,0.15,0.55
32,10.612,-0.23,0.15,0.55
33,10.632,-0.23,0.15,0.55
34,10.664,-0.23,0.15,0.55
35,10.673,-0.23,0.15,0.55
36,10.689,-0.23,0.15,0.55
37,10.707,-0.23,0.15,0.55
38,10.727,-0.23,0.15,0.55
39,10.745,-0.23,0.15,0.55
40,10.764,-0.23,0.15,0.55
41,10.785,-0.23,0.15,0.55
42,10.803,-0.23,0.15,0.55
43,10.821,-0.23,0.15,0.55
44,10.842,-0.23,0.15,0.55
45,10.859,-0.23,0.15,0.55
46,10.878,-0.23,0.15,0.55
47,10.898,-0.23,0.15,0.55
48,10.916,-0.23,0.15,0.55
49,10.941,-0.23,0.15,0.55
50,10.956,-0.23,0.15,0.55
51,10.979,-0.23,0.15,0.55
52,10.993,-0.23,0.15,0.55
53,11.012,-0.23,0.15,0.55
54,11.03,-0.23,0.15,0.55
55,11.057,-0.23,0.15,0.55
56,11.08,-0.23,0.15,0.55
57,11.091,-0.23,0.15,0.55
58,11.11,-0.23,0.15,0.55
59,11.129,-0.23,0.15,0.55
60,11.153,-0.23,0.15,0.55
61,11.176,-0.23,0.15,0.55
62,11.187,-0.23,0.15,0.55
63,11.206,-0.23,0.15,0.55
64,11.224,-0.23,0.15,0.55
65,11.245,-0.23,0.15,0.55
66,11.263,-0.23,0.15,0.55
67,11.282,-0.23,0.15,0.55
68,11.301,-0.23,0.15,0.55
69,11.321,-0.23,0.15,0.55
70,11.339,-0.23,0.15,0.55
71,11.358,-0.23,0.15,0.55
72,11.378,-0.23,0.15,0.55
73,11.397,-0.23,0.15,0.55
74,11.417,-0.23,0.15,0.55
75,11.435,-0.23,0.15,0.55
76,11.454,-0.23,0.15,0.55
77,11.476,-0.23,0.15,0.55
78,11.491,-0.23,0.15,0.55
79,11.511,-0.23,0.15,0.55
80,11.529,-0.23,0.15,0.55
81,11.553,-0.23,0.15,0.55
82,11.573,-0.23,0.15,0.55
83,11.587,-0.23,0.15,0.55
84,11.607,-0.23,0.15,0.55
85,11.625,-0.23,0.15,0.55
86,11.646,-0.23,0.15,0.55
87,11.666,-0.23,0.15,0.55
88,11.687,-0.23,0.15,0.55
89,11.701,-0.23,0.15,0.55
90,11.72,-0.23,0.15,0.55
91,11.739,-0.23,0.15,0.55
92,11.758,-0.23,0.15,0.55
93,11.777,-0.23,0.15,0.55
94,11.797,-0.23,0.15,0.55
95,11.815,-0.23,0.15,0.55
96,11.834,-0.23,0.15,0.55
97,11.856,-0.23,0.15,0.55
98,11.879,-0.23,0.15,0.55
99,11.891,-0.23,0.15,0.55
100,11.911,-0.23,0.15,0.55
101,11.93,-0.23,0.15,0.55
102,11.954,-0.23,0.15,0.55
103,11.972,-0.23,0.15,0.55
104,11.987,-0.23,0.15,0.55
105,12.007,-0.23,0.15,0.55
106,12.025,-0.23,0.15,0.55
107,12.045,-0.23,0.15,0.55
108,12.073,-0.23,0.15,0.55
109,12.088,-0.23,0.15,0.55
110,12.101,-0.23,0.15,0.55
111,12.118,-0.23,0.15,0.55
112,12.136,-0.23,0.15,0.55
113,12.155,-0.23,0.15,0.55
114,12.176,-0.23,0.15,0.55
115,12.194,-0.23,0.15,0.55
116,12.213,-0.23,0.15,0.55
117,12.233,-0.23,0.15,0.55
118,12.25,-0.23,0.15,0.55
