,time,ax,ay,az
0,10.003,-0.16,0.11,0.58
1,10.022,-0.16,0.11,0.58
2,10.042,-0.16,0.11,0.58
3,10.061,-0.16,0.11,0.58
4,10.08,-0.16,0.11,0.58
5,10.098,-0.16,0.11,0.58
6,10.122,-0.16,0.11,0.58
7,10.136,-0.16,0.11,0.58
8,10.156,-0.16,0.11,0.58
9,10.175,-0.16,0.11,0.58
10,10.194,-0.16,0.11,0.58
11,10.218,-0.16,0.11,0.58
12,10.239,-0.16,0.11,0.58
13,10.253,-0.16,0.11,0.58
14,10.269,-0.16,0.11,0.58
15,10.29,-0.16,0.11,0.58
16,10.311,-0.16,0.11,0.58
17,10.339,-0.16,0.11,0.58
18,10.344,-0.16,0.11,0.58
19,10.361,-0.16,0.11,0.58
20,10.38,-0.16,0.11,0.58
21,10.399,-0.16,0.11,0.58
22,10.426,-0.16,0.11,0.58
23,10.438,-0.16,0.11,0.58
24,10.457,-0.16,0.11,0.58
25,10.477,-0.16,0.11,0.58
26,10.495,-0.16,0.11,0.58
27,10.516,-0.16,0.11,0.58
28,10.532,-0.16,0.11,0.58
29,10.552,-0.16,0.11,0.58
30,10.572,-0.16,0.11,0.58
31,10.59,-0.16,0.11,0.58
32,10.609,-0.16,0.11,0.58
33,10.634,-0.16,0.11,0.58
34,10.647,-0.16,0.11,0.58
35,10.667,-0.16,0.11,0.58
36,10.687,-0.16,0.11,0.58
37,10.709,-0.16,0.11,0.58
38,10.723,-0.16,0.11,0.58
39,10.742,-0.16,0.11,0.58
40,10.762,-0.16,0.11,0.58
41,10.781,-0.16,0.11,0.58
42,10.8,-0.16,0.11,0.58
43,10.821,-0.16,0.11,0.58
44,10.837,-0.16,0.11,0.58
45,10.857,-0.16,0.11,0.58
46,10.877,-0.16,0.11,0.58
47,10.894,-0.16,0.11,0.58
48,10.917,-0.16,0.11,0.58
49,10.933,-0.16,0.11,0.58
50,10.952,-0.16,0.11,0.58
51,10.971,-0.16,0.11,0.58
52,10.99,-0.16,0.11,0.58
53,11.01,-0.16,0.11,0.58
54,11.034,-0.16,0.11,0.58
55,11.047,-0.16,0.11,0.58
56,11.066,-0.16,0.11,0.58
57,11.086,-0.16,0.11,0.58
58,11.105,-0.16,0.11,0.58
59,11.124,-0.16,0.11,0.58
60,11.143,-0.16,0.11,0.58
61,11.161,-0.16,0.11,0.58
62,11.186,-0.16,0.11,0.58
63,11.2,-0.16,0.11,0.58
64,11.221,-0.16,0.11,0.58
65,11.238,-0.16,0.11,0.58
66,11.256,-0.16,0.11,0.58
67,11.276,-0.16,0.11,0.58
68,11.295,-0.16,0.11,0.58
69,11.319,-0.16,0.11,0.58
70,11.348,-0.16,0.11,0.58
