,time,ax,ay,az
0,10.006,-0.78,-0.52,1.26
1,10.015,-0.73,-0.39,1.18
2,10.024,-0.76,-0.32,1.08
3,10.034,-0.76,-0.32,1.08
4,10.043,-0.96,-0.32,0.92
5,10.052,-1.07,-0.29,0.9
6,10.066,-1.18,-0.27,0.88
7,10.072,-1.29,-0.24,0.84
8,10.085,-1.39,-0.25,0.81
9,10.103,-1.45,-0.29,0.74
10,10.106,-1.45,-0.35,0.63
11,10.11,-1.45,-0.35,0.63
12,10.119,-1.23,-0.52,0.41
13,10.128,-1.09,-0.6,0.32
14,10.139,-0.94,-0.63,0.25
15,10.148,-0.77,-0.62,0.17
16,10.157,-0.59,-0.61,0.09
17,10.167,-0.39,-0.56,0.0
18,10.176,-0.27,-0.56,-0.08
19,10.187,-0.22,-0.61,-0.12
20,10.217,-0.24,-0.63,-0.21
21,10.219,-0.29,-0.71,-0.32
22,10.221,-0.37,-0.77,-0.43
23,10.223,-0.41,-0.74,-0.53
24,10.233,-0.41,-0.74,-0.53
25,10.243,-0.5,-0.63,-0.41
26,10.252,-0.51,-0.51,-0.24
27,10.265,-0.55,-0.42,-0.01
28,10.271,-0.59,-0.34,0.17
29,10.284,-0.62,-0.26,0.33
30,10.29,-0.67,-0.16,0.5
31,10.3,-0.71,-0.06,0.61
32,10.309,-0.7,0.01,0.72
33,10.319,-0.69,0.05,0.79
34,10.328,-0.64,0.05,0.82
35,10.338,-0.56,0.04,0.83
36,10.347,-0.48,0.06,0.84
37,10.358,-0.38,0.09,0.84
38,10.366,-0.27,0.11,0.79
39,10.376,-0.18,0.12,0.73
40,10.386,-0.11,0.11,0.63
41,10.404,-0.08,0.09,0.48
42,10.406,-0.09,0.08,0.34
43,10.414,-0.08,0.06,0.23
44,10.424,-0.12,0.03,0.13
45,10.434,-0.12,0.03,0.13
46,10.442,-0.13,0.0,0.08
47,10.453,-0.16,-0.01,0.09
48,10.466,-0.19,-0.01,0.15
49,10.475,-0.21,0.0,0.22
50,10.482,-0.24,0.02,0.32
51,10.49,-0.21,0.05,0.4
52,10.499,-0.17,0.06,0.5
53,10.509,-0.14,0.06,0.59
54,10.519,-0.14,0.04,0.6
55,10.528,-0.17,0.02,0.63
56,10.538,-0.2,0.02,0.64
57,10.547,-0.23,0.02,0.65
58,10.557,-0.23,0.01,0.71
59,10.566,-0.24,0.0,0.73
60,10.575,-0.24,-0.01,0.71
61,10.586,-0.23,0.0,0.67
