,time,ax,ay,az
57,11.086,2.19,0.15,-0.38
58,11.106,2.16,-0.15,-0.04
59,11.147,1.54,-0.57,-2.3
60,11.15,0.7,-1.15,-5.62
61,11.162,0.35,-2.16,-6.6
62,11.185,0.84,-3.06,-6.84
63,11.212,1.46,-3.58,-6.53
64,11.219,0.88,-4.3,-6.27
65,11.239,-2.29,-5.3,-3.39
66,11.26,-4.57,-6.35,3.53
67,11.277,-6.41,-6.5,8.93
68,11.299,-4.86,-3.06,9.55
69,11.326,-0.33,-0.82,2.06
70,11.334,2.63,-0.33,-5.53
71,11.354,4.02,-0.75,-5.99
72,11.372,1.81,-1.19,-2.43
73,11.391,-0.34,-0.62,0.01
74,11.41,-1.3,1.45,1.02
75,11.429,-2.07,2.41,1.84
76,11.464,-2.5,4.34,2.62
77,11.469,-2.7,4.69,3.0
78,11.495,-3.14,5.45,3.68
79,11.505,-3.05,5.36,3.37
80,11.526,-2.7,4.69,2.73
81,11.544,-2.54,3.93,2.19
82,11.562,-2.53,3.42,1.72
83,11.583,-2.35,2.96,0.96
84,11.617,-2.2,0.89,-1.65
85,11.619,-1.98,-3.07,-7.66
86,11.639,3.81,-8.05,-11.98
87,11.657,10.33,-8.09,-11.75
88,11.678,8.6,-4.12,-8.27
89,11.699,1.98,-0.66,-4.95
90,11.714,-1.75,-0.31,-1.31
91,11.734,-3.52,-4.6,0.17
92,11.753,-3.43,-5.08,-0.21
93,11.771,-2.18,-1.52,-0.89
94,11.816,0.34,0.46,-2.8
95,11.819,2.02,0.56,-4.69
96,11.829,4.14,0.93,-1.99
97,11.849,1.92,1.98,-0.78
98,11.867,1.44,1.89,-0.03
99,11.886,1.55,-1.64,2.06
100,11.905,2.52,-1.98,2.87
101,11.94,3.45,-1.42,2.83
102,11.943,3.6,-0.59,0.49
103,11.962,2.88,-0.28,-2.69
104,11.982,1.64,-0.23,-3.17
105,12.02,1.04,0.02,-0.86
106,12.022,1.12,0.6,1.25
107,12.039,0.87,1.33,1.45
108,12.059,0.37,1.61,0.93
109,12.076,-0.1,1.41,0.52
110,12.102,-0.01,1.26,0.2
111,12.119,0.5,1.25,-0.05
112,12.134,0.92,1.28,0.17
113,12.152,1.03,1.14,0.6
114,12.171,0.84,0.57,0.6
115,12.214,0.59,-0.25,0.05
116,12.217,0.57,-0.56,-0.31
117,12.228,1.22,-0.67,-1.18
118,12.248,1.86,-0.51,-1.6
119,12.267,2.46,-0.51,-1.65
120,12.286,3.04,-0.49,-1.48
121,12.305,3.27,-0.58,-1.7
122,12.34,2.39,-1.4,-3.96
123,12.343,0.19,-3.28,-6.25
124,12.362,-0.79,-3.96,-6.57
125,12.383,-0.95,-3.94,-4.22
126,12.418,-0.57,-3.76,-3.62
127,12.42,-0.3,-3.91,-1.55
128,12.438,-0.82,-4.2,2.74
129,12.462,-1.88,-4.21,5.42
130,12.48,-2.46,-3.46,7.33
131,12.511,-2.35,-1.69,7.19
132,12.514,1.69,-0.68,-3.29
133,12.534,2.05,-0.49,-4.83
134,12.553,1.76,-0.62,-0.92
135,12.572,1.0,-0.4,1.13
136,12.618,0.02,0.32,1.15
137,12.625,-0.44,0.84,0.87
138,12.629,-1.63,2.57,1.07
139,12.647,-2.12,3.63,2.1
140,12.667,-2.39,4.4,2.72
141,12.686,-2.31,4.7,2.54
142,12.705,-2.14,4.31,1.84
143,12.727,-2.15,3.65,1.04
144,12.769,-2.14,3.19,0.58
145,12.773,-1.98,2.85,0.39
146,12.782,-1.5,2.13,-0.29
147,12.8,-1.09,0.54,-2.09
148,12.832,3.69,-7.15,-10.34
149,12.838,8.78,-7.32,-11.73
150,12.857,9.52,-2.95,-7.55
151,12.876,4.61,-0.96,-3.8
152,12.895,0.64,-0.52,-0.3
153,12.929,-1.25,-2.66,-0.09
154,12.933,-1.37,-3.03,-0.66
155,12.952,-1.84,-2.89,-0.64
156,12.972,-2.21,-0.85,-0.4
157,13.025,0.3,1.23,-1.33
158,13.028,1.35,1.82,0.42
159,13.03,1.48,2.39,1.16
160,13.047,1.03,2.09,0.75
161,13.066,0.72,-1.41,0.61
162,13.085,1.45,-2.02,1.58
163,13.105,3.31,-1.72,2.42
164,13.127,3.84,-0.77,2.25
165,13.142,3.68,-0.16,0.03
166,13.161,2.77,-0.09,-2.34
167,13.183,1.5,0.06,-2.4
168,13.218,1.0,0.3,-0.87
169,13.22,0.53,1.15,0.98
170,13.238,0.72,1.17,0.91
171,13.257,0.96,0.84,0.89
172,13.275,1.09,0.72,0.55
173,13.298,1.17,0.7,0.11
174,13.336,1.11,0.62,-0.04
175,13.342,0.92,0.5,0.1
176,13.352,0.69,0.33,0.38
177,13.372,0.67,0.16,0.45
178,13.417,0.91,-0.02,0.16
179,13.419,1.21,-0.12,-0.34
180,13.427,1.47,-0.18,-0.93
181,13.447,1.76,-0.28,-1.09
182,13.471,2.21,-0.27,-0.96
183,13.485,2.72,-0.26,-1.14
184,13.511,2.93,-0.48,-3.18
185,13.524,2.22,-1.19,-5.48
186,13.542,0.98,-2.34,-6.44
187,13.561,0.08,-3.2,-6.2
188,13.58,-0.17,-3.45,-5.71
189,13.599,-0.56,-3.82,-4.25
190,13.63,-1.2,-4.23,-0.31
191,13.637,-2.42,-4.47,4.62
192,13.657,-4.07,-4.06,6.86
193,13.675,-3.43,-1.83,4.97
194,13.695,0.11,-1.01,-2.09
195,13.727,2.18,-0.55,-5.79
196,13.732,2.54,-1.05,-3.62
197,13.752,1.7,-1.65,-1.12
198,13.771,-0.43,-1.46,-0.51
199,13.795,-1.04,-0.95,-0.32
200,13.824,-2.08,2.76,0.81
201,13.827,-2.26,4.65,1.91
202,13.847,-2.3,5.24,2.47
203,13.865,-2.2,5.16,2.45
204,13.885,-2.01,4.62,2.0
205,13.904,-1.89,3.89,1.52
206,13.939,-1.89,3.39,1.2
207,13.941,-1.82,3.2,1.06
208,13.962,-1.62,2.96,0.67
209,13.98,-1.48,2.62,0.12
210,13.998,-0.54,-2.17,-6.4
211,14.032,6.12,-7.52,-11.0
212,14.038,10.28,-7.27,-11.04
213,14.057,7.15,-3.13,-7.65
214,14.074,2.22,0.25,-4.19
215,14.093,0.22,2.05,-0.98
216,14.113,-1.66,0.02,-0.46
217,14.149,-2.1,-2.12,0.11
218,14.151,-1.67,-2.9,1.07
219,14.17,-1.66,-3.07,1.93
220,14.194,0.46,-2.54,-3.52
221,14.228,3.1,-1.56,-5.66
222,14.231,3.16,1.73,-2.34
223,14.247,0.69,3.78,-1.01
224,14.265,-0.49,3.98,0.1
225,14.285,-1.17,0.06,4.55
226,14.303,0.98,-2.09,6.35
227,14.327,3.24,-2.03,4.38
228,14.341,4.34,-1.27,1.98
229,14.361,4.85,-0.42,-1.82
230,14.38,4.45,-0.17,-2.26
231,14.398,0.73,-0.2,0.94
232,14.43,-0.26,0.2,1.9
233,14.437,-0.55,1.09,1.98
234,14.469,-0.47,1.5,1.5
235,14.481,-0.3,1.29,1.53
236,14.515,0.16,1.11,1.57
237,14.52,0.86,1.0,1.45
238,14.531,1.44,0.89,1.01
239,14.552,1.55,0.77,0.61
240,14.571,1.34,0.72,0.51
241,14.594,0.55,0.54,0.46
242,14.629,0.57,0.25,0.35
243,14.632,1.1,-0.16,0.08
244,14.672,1.82,-0.35,-0.41
245,14.675,2.53,-0.43,-1.08
246,14.685,3.2,-0.5,-1.38
247,14.722,3.8,-0.4,-1.29
248,14.724,3.85,-0.69,-1.39
249,14.741,1.81,-2.65,-3.44
250,14.76,0.6,-3.53,-6.77
251,14.779,0.01,-3.99,-7.31
252,14.798,0.12,-3.88,-5.17
253,14.828,0.07,-3.59,-4.47
254,14.836,-0.59,-3.13,-2.25
255,14.856,-1.19,-2.82,0.46
256,14.874,-1.63,-2.67,4.55
257,14.893,-1.75,-2.35,6.52
258,14.93,-0.92,-1.74,2.68
259,14.933,1.36,-1.08,-2.25
260,14.951,1.89,-0.93,-4.02
261,14.97,2.21,-1.04,-3.45
262,14.992,0.87,-1.29,-0.84
263,15.027,-0.88,-0.92,-0.17
264,15.03,-1.44,0.1,0.04
265,15.046,-1.85,2.14,0.55
266,15.065,-2.21,2.85,1.39
267,15.083,-2.39,3.5,1.89
268,15.103,-2.29,3.93,1.75
269,15.128,-1.96,4.04,1.34
270,15.141,-1.78,3.87,1.06
271,15.16,-1.83,3.76,0.97
272,15.179,-2.21,3.43,1.1
273,15.198,-2.13,3.18,1.09
274,15.217,-1.63,2.39,0.28
275,15.248,-0.71,-1.57,-3.67
276,15.255,5.39,-7.32,-9.34
277,15.275,11.41,-7.08,-11.51
278,15.294,9.7,-3.13,-7.61
279,15.333,2.62,-0.96,-2.97
280,15.337,-1.29,-0.14,0.92
281,15.35,-3.21,-2.11,1.48
282,15.37,-3.61,-2.81,-0.49
283,15.394,-3.16,-2.33,-1.04
284,15.426,-2.72,-1.84,-2.78
285,15.429,1.23,-1.7,-4.88
286,15.446,3.62,-1.12,-1.83
287,15.476,3.4,1.19,1.92
288,15.483,2.51,3.36,2.15
289,15.502,1.59,3.37,2.17
290,15.534,0.75,-0.08,3.09
291,15.544,0.62,-1.84,3.93
292,15.56,0.87,-1.88,3.73
293,15.578,2.51,-0.96,0.11
294,15.598,2.95,-0.27,-1.97
295,15.633,2.06,-0.23,-2.05
296,15.636,0.82,-0.45,0.26
297,15.656,0.29,-0.05,1.22
298,15.674,0.47,0.76,1.44
299,15.695,0.79,1.34,1.26
300,15.722,0.94,1.42,1.2
301,15.731,0.9,1.29,1.42
302,15.749,0.81,1.23,1.41
303,15.769,0.45,0.96,0.79
304,15.795,-0.01,0.74,0.31
305,15.831,-0.34,0.58,0.14
306,15.833,-0.3,0.41,0.11
307,15.845,0.16,0.19,0.06
308,15.864,0.63,-0.07,-0.07
309,15.884,0.79,-0.21,-0.28
310,15.928,0.79,-0.07,-0.61
311,15.93,0.91,0.1,-0.95
312,15.94,1.46,0.1,-1.07
313,15.959,2.17,0.03,-0.96
314,15.978,2.62,-0.2,-0.76
315,15.997,2.45,-1.12,-0.49
316,16.028,1.32,-2.86,-2.37
317,16.035,-0.34,-3.33,-6.08
318,16.054,-0.73,-3.68,-6.78
319,16.073,-1.21,-3.98,-6.52
320,16.092,-1.92,-3.74,-4.23
321,16.114,-2.44,-3.18,0.16
322,16.149,-2.44,-2.81,3.92
323,16.151,-2.24,-2.64,4.34
324,16.169,-1.15,-1.81,3.56
325,16.188,0.01,-1.17,-1.07
326,16.21,1.8,-0.84,-3.37
327,16.243,2.23,-1.22,-0.85
328,16.246,1.49,-1.67,1.07
329,16.263,-0.43,-1.31,0.86
330,16.283,-1.18,0.91,0.11
331,16.302,-1.55,3.0,0.2
332,16.35,-1.75,3.84,1.01
333,16.353,-1.83,4.33,1.44
334,16.36,-1.77,4.73,1.57
335,16.378,-1.43,4.14,0.88
336,16.397,-1.28,3.54,0.34
337,16.435,-1.36,3.31,0.25
338,16.438,-1.46,3.32,0.51
339,16.467,-1.46,3.28,0.62
340,16.473,-1.42,3.1,0.4
341,16.492,-1.1,-1.12,-4.79
342,16.511,2.5,-5.62,-10.5
343,16.543,10.14,-7.86,-12.29
344,16.576,10.33,-5.49,-7.87
345,16.579,2.54,-1.32,-3.89
346,16.588,-0.77,0.79,-2.97
347,16.606,-2.64,-1.51,-2.15
348,16.626,-3.04,-4.49,-1.8
349,16.663,-0.84,-2.94,0.61
350,16.669,0.17,-0.45,1.51
351,16.682,2.42,0.52,-0.86
352,16.703,3.23,1.04,-1.45
353,16.75,1.02,1.87,0.9
354,16.752,0.53,2.21,1.14
355,16.76,-1.69,1.38,1.37
356,16.778,-1.34,-0.48,1.63
357,16.796,0.78,-1.09,2.31
358,16.834,3.12,-1.03,3.2
359,16.836,4.12,-0.37,2.85
360,16.855,4.83,0.06,1.64
361,16.872,4.29,0.05,0.55
362,16.894,2.29,-0.04,0.45
363,16.911,1.28,0.21,0.99
364,16.93,0.64,0.96,0.9
365,16.962,0.31,1.49,0.23
366,16.968,0.16,1.42,0.08
367,16.992,0.18,1.1,0.63
368,17.027,0.27,0.86,1.12
369,17.029,0.44,0.74,1.08
370,17.044,0.66,0.52,0.84
371,17.063,0.76,0.17,0.75
372,17.083,0.81,-0.12,0.48
373,17.102,0.79,-0.27,-0.16
374,17.143,0.76,-0.28,-0.9
375,17.15,1.1,-0.28,-1.52
376,17.158,1.75,-0.44,-1.77
377,17.178,2.66,-0.68,-1.4
378,17.197,3.7,-0.93,-1.08
379,17.216,4.21,-1.74,-1.76
380,17.246,2.27,-2.87,-5.36
381,17.254,-0.13,-3.67,-7.18
382,17.273,-2.08,-4.21,-7.18
383,17.292,-2.93,-4.43,-3.67
384,17.313,-3.51,-4.14,0.48
385,17.346,-3.67,-3.83,2.55
386,17.348,-3.43,-2.78,4.92
387,17.367,-2.42,-2.03,4.55
388,17.387,-0.45,-1.18,0.37
389,17.405,0.72,-0.53,-3.24
390,17.425,1.32,-0.47,-2.74
391,17.452,1.21,-0.42,0.71
392,17.467,0.81,-0.06,1.22
393,17.482,-0.02,0.44,0.82
394,17.51,-0.92,1.32,0.28
395,17.548,-1.48,2.45,0.43
396,17.553,-1.82,3.46,1.07
397,17.559,-1.94,4.15,1.56
398,17.577,-1.9,4.36,1.64
399,17.597,-1.76,4.11,1.33
400,17.615,-1.6,3.84,0.86
401,17.634,-1.45,3.73,0.65
402,17.665,-1.33,3.52,0.57
403,17.674,-1.11,2.92,-0.17
404,17.691,-0.82,-0.52,-4.22
405,17.712,1.98,-5.44,-10.98
406,17.749,6.24,-7.43,-12.75
407,17.751,11.32,-5.49,-8.86
408,17.767,2.73,-0.8,-4.34
409,17.787,-1.15,0.1,-0.37
410,17.805,-5.32,-2.31,0.37
411,17.827,-5.89,-4.31,0.11
412,17.86,-3.41,-2.5,-0.15
413,17.867,-0.05,-0.58,-0.57
414,17.881,2.19,0.07,-2.41
415,17.908,2.91,0.74,-0.41
416,17.938,2.86,2.44,0.17
417,17.941,1.45,3.32,1.84
418,17.958,0.45,1.45,1.63
419,17.977,0.33,-1.92,1.79
420,17.996,1.17,-2.26,1.97
421,18.016,2.2,-1.66,1.42
422,18.034,2.97,-0.46,-0.72
423,18.068,2.99,0.18,-1.4
424,18.071,2.05,0.08,-0.92
425,18.091,0.93,0.05,0.13
426,18.112,0.57,0.22,0.55
427,18.14,0.35,1.02,0.4
428,18.148,0.63,1.17,-0.25
429,18.167,0.87,1.09,-0.08
430,18.186,0.86,1.03,0.5
431,18.212,0.76,0.99,0.64
432,18.244,0.45,0.95,0.35
433,18.247,0.15,0.84,0.1
434,18.262,0.03,0.57,0.07
435,18.281,0.2,0.23,0.11
436,18.31,0.58,-0.13,0.07
437,18.321,1.05,-0.18,-0.22
438,18.35,1.43,0.09,-0.82
439,18.359,1.92,0.08,-1.29
440,18.377,2.66,-0.12,-1.2
441,18.395,3.37,-0.42,-1.12
442,18.416,3.07,-1.09,-4.95
443,18.433,-0.3,-3.29,-6.91
444,18.469,-2.14,-3.98,-4.76
445,18.472,-1.66,-4.3,-3.76
446,18.491,0.45,-4.17,-2.99
447,18.51,0.59,-4.35,-3.04
448,18.539,-0.29,-4.51,-0.89
449,18.548,-1.38,-4.47,3.31
450,18.567,-2.18,-3.91,5.35
451,18.586,-1.99,-1.65,4.13
452,18.607,0.3,-0.93,-0.74
453,18.642,2.19,-0.3,-2.69
454,18.644,1.89,-0.33,-2.26
455,18.662,0.81,-0.36,0.15
456,18.681,-0.1,-0.03,0.55
457,18.707,-0.69,0.47,0.64
458,18.745,-0.88,0.85,0.62
459,18.748,-1.33,2.47,1.24
460,18.757,-1.78,3.68,1.9
461,18.777,-2.17,4.58,2.06
462,18.795,-2.13,4.85,1.51
463,18.814,-1.77,4.56,0.41
464,18.844,-1.32,4.2,-0.43
465,18.853,-0.79,4.0,-0.81
466,18.872,-0.15,3.76,-1.09
467,18.891,0.49,3.08,-1.55
468,18.911,0.79,1.44,-1.97
469,18.946,1.45,-2.36,-4.78
470,18.948,2.21,-4.48,-5.81
471,18.967,3.22,-4.77,-6.48
472,18.986,3.27,-2.55,-5.79
473,19.005,1.27,-0.4,-3.65
474,19.027,-0.97,-0.07,-0.14
475,19.065,-2.99,-3.91,0.76
476,19.068,-3.01,-4.74,-0.72
477,19.081,-2.31,-2.81,-4.28
478,19.1,-2.02,0.63,-4.56
479,19.146,0.17,1.31,-2.53
480,19.149,1.66,2.34,1.96
481,19.158,-0.48,3.16,5.98
482,19.177,-1.5,2.83,6.82
483,19.195,-2.6,0.51,6.58
484,19.214,-1.02,-1.32,4.3
485,19.244,1.3,-1.87,3.18
486,19.252,3.59,-1.8,2.5
487,19.271,4.27,-1.06,1.28
488,19.29,2.05,-0.19,0.15
489,19.314,-0.01,0.14,0.43
490,19.348,-0.51,0.39,2.27
491,19.35,-0.71,0.83,2.47
492,19.366,-0.36,1.29,1.94
493,19.385,0.15,1.41,1.21
494,19.405,0.76,1.11,1.29
495,19.424,1.24,0.83,1.63
496,19.464,1.38,0.76,1.45
497,19.466,1.14,0.82,1.12
498,19.481,0.54,0.87,0.9
499,19.5,0.2,0.85,0.85
