,time,ax,ay,az
173,11.659,-1.11,1.81,-1.88
174,11.662,-1.01,2.27,-1.34
175,11.675,-0.81,2.7,-0.8
176,11.68,-0.61,3.07,-0.29
177,11.691,-0.46,3.4,0.17
178,11.7,-0.39,3.74,0.54
179,11.709,-0.38,4.05,0.8
180,11.72,-0.38,4.05,0.8
181,11.728,-0.61,4.52,1.03
182,11.738,-0.77,4.57,1.14
183,11.748,-0.92,4.56,1.26
184,11.762,-0.99,4.44,1.37
185,11.767,-0.96,4.25,1.46
186,11.776,-0.83,4.02,1.5
187,11.786,-0.64,3.76,1.48
188,11.797,-0.42,3.49,1.42
189,11.805,-0.24,3.18,1.27
190,11.814,-0.11,2.88,1.07
191,11.823,0.01,2.53,0.87
192,11.833,0.06,2.18,0.65
193,11.842,0.14,1.88,0.43
194,11.855,0.27,1.57,0.25
195,11.862,0.51,1.3,0.06
196,11.871,0.89,1.12,-0.04
197,11.88,1.36,0.97,-0.09
198,11.902,1.86,0.91,-0.11
199,11.904,1.86,0.91,-0.11
200,11.909,2.53,0.91,-0.37
201,11.919,2.68,0.9,-0.6
202,11.928,2.7,0.91,-0.81
203,11.937,2.59,0.93,-0.91
204,11.947,2.41,0.97,-0.97
205,11.957,2.18,1.07,-1.1
206,11.966,1.93,1.18,-1.45
207,11.976,1.74,1.31,-2.09
208,11.986,1.61,1.47,-3.66
209,11.994,1.56,1.58,-3.99
210,12.004,1.53,1.6,-4.15
211,12.014,1.42,1.48,-3.97
212,12.023,1.16,1.21,-3.55
213,12.033,0.72,0.95,-2.97
214,12.042,0.11,0.81,-2.35
215,12.059,-0.53,0.91,-1.79
216,12.062,-1.07,1.3,-1.38
217,12.072,-1.39,2.97,-1.05
218,12.08,-1.48,3.2,-0.68
219,12.09,-1.46,3.29,-0.19
220,12.099,-1.48,1.61,0.39
221,12.109,-1.48,1.61,0.39
222,12.119,-1.91,-4.16,1.34
223,12.129,-1.92,-4.7,1.68
224,12.138,-1.54,-5.06,2.11
225,12.157,0.17,-4.81,2.67
226,12.159,0.32,-3.24,3.36
227,12.166,0.18,-2.93,4.0
228,12.175,-1.86,-3.02,4.27
229,12.186,-3.59,-3.59,4.05
230,12.194,-3.99,-5.38,1.99
231,12.204,-4.26,-5.8,1.53
232,12.213,-3.95,-5.99,0.98
233,12.223,-2.02,-5.7,0.79
234,12.233,-0.06,-3.65,1.19
235,12.243,1.55,-3.17,3.18
236,12.252,2.13,-1.63,4.88
237,12.261,3.58,-1.33,6.69
238,12.271,3.74,-1.18,6.94
239,12.282,3.74,-1.28,7.16
240,12.292,3.5,-1.53,7.08
241,12.301,3.03,-1.81,6.66
242,12.324,3.03,-1.81,6.66
243,12.325,1.85,-1.84,4.15
244,12.328,0.42,-1.53,2.39
245,12.338,0.05,-1.08,1.81
246,12.347,-0.51,-0.51,1.31
247,12.357,-0.98,0.08,1.1
248,12.366,-1.25,0.69,1.26
249,12.38,-1.35,1.2,1.63
250,12.388,-1.31,1.58,2.06
251,12.395,-1.22,1.76,2.39
252,12.404,-1.06,1.71,2.44
253,12.414,-0.78,1.49,2.24
254,12.423,-0.32,1.1,1.75
255,12.433,0.29,0.65,1.06
256,12.443,1.74,0.22,0.34
257,12.451,2.05,-0.14,-0.23
258,12.461,2.37,-0.34,-0.54
259,12.483,2.57,-0.41,-0.55
260,12.485,2.63,-0.36,-0.25
261,12.491,2.56,-0.18,0.1
262,12.499,2.56,-0.18,0.1
263,12.509,2.18,0.33,0.58
264,12.518,1.93,0.55,0.49
265,12.528,1.7,0.69,0.23
266,12.538,1.49,0.67,-0.18
267,12.547,1.31,0.58,-0.73
268,12.556,1.11,0.47,-1.37
269,12.565,0.88,0.33,-1.93
270,12.576,0.63,0.23,-2.19
271,12.584,0.38,0.18,-2.06
272,12.6,0.18,0.18,-1.54
273,12.606,0.06,0.28,0.0
274,12.613,0.07,0.42,0.42
275,12.623,0.19,0.6,0.9
276,12.632,0.38,0.78,1.27
277,12.642,0.6,0.94,1.46
278,12.657,0.81,1.09,1.45
279,12.661,0.94,1.19,1.22
280,12.679,0.91,1.25,0.79
281,12.681,0.71,1.33,0.28
282,12.689,0.32,1.48,-0.13
283,12.699,0.32,1.48,-0.13
284,12.709,-0.65,1.99,-0.26
285,12.718,-1.13,2.25,-0.07
286,12.728,-1.49,2.4,0.1
287,12.737,-1.66,2.45,0.13
288,12.747,-1.54,2.43,0.03
289,12.756,-1.15,2.4,-0.11
290,12.766,0.48,2.49,-0.23
291,12.776,0.63,2.7,-0.3
292,12.802,0.81,3.03,-0.29
293,12.804,0.84,3.47,-0.19
294,12.805,0.72,3.85,-0.08
295,12.813,0.59,4.05,0.01
296,12.824,0.52,3.97,0.06
297,12.832,0.56,3.58,0.02
298,12.842,0.73,3.04,-0.23
299,12.855,0.99,2.47,-0.71
300,12.86,1.22,0.62,-2.44
301,12.878,1.42,-1.11,-2.75
302,12.88,1.42,-1.11,-2.75
303,12.902,1.38,-5.32,-3.69
304,12.905,1.38,-5.32,-3.69
305,12.908,0.67,-7.72,-3.86
306,12.919,0.67,-7.72,-3.86
307,12.928,-0.56,-7.08,-3.46
308,12.937,-0.56,-7.08,-3.46
309,12.946,-1.78,-6.38,-3.55
310,12.956,-2.25,-6.6,-3.6
311,12.966,-2.6,-7.01,-3.41
312,12.975,-2.88,-7.37,-2.84
313,13.003,-3.03,-7.47,-0.96
314,13.004,-3.08,-7.12,-0.39
315,13.005,-2.97,-5.49,0.11
316,13.013,-2.65,-3.84,0.31
317,13.022,-2.25,-2.2,0.08
318,13.032,-1.88,-0.43,-0.38
319,13.042,-1.63,-0.07,-0.91
320,13.057,-1.5,0.47,-1.35
321,13.06,-1.4,1.01,-1.56
322,13.081,-1.31,1.46,-1.55
323,13.087,-1.28,1.75,-1.34
324,13.089,-1.28,1.75,-1.34
325,13.099,-1.4,2.02,-0.69
326,13.108,-1.46,2.13,-0.31
327,13.119,-1.44,2.27,0.02
328,13.127,-1.34,2.51,0.22
329,13.137,-1.24,2.78,0.25
330,13.147,-1.16,3.05,0.17
331,13.156,-1.11,3.29,0.05
332,13.166,-1.14,3.42,-0.03
333,13.177,-1.22,3.45,-0.04
334,13.201,-1.28,3.39,0.02
335,13.202,-1.3,3.26,0.11
336,13.203,-1.25,3.13,0.23
337,13.213,-1.1,2.99,0.39
338,13.222,-0.88,2.88,0.54
339,13.233,-0.63,2.8,0.72
340,13.242,-0.44,2.75,0.86
341,13.25,-0.36,2.72,0.99
342,13.261,-0.38,2.71,1.06
343,13.272,-0.46,2.76,1.08
344,13.279,-0.51,2.81,1.05
345,13.296,-0.51,2.81,1.05
346,13.299,-0.47,2.87,0.82
347,13.308,-0.31,2.81,0.64
348,13.319,-0.1,2.66,0.44
349,13.327,0.07,2.39,0.16
350,13.337,0.18,1.98,-0.18
351,13.346,0.23,1.42,-0.53
352,13.356,0.17,0.82,-0.98
353,13.367,0.07,0.24,-1.61
354,13.376,-0.06,-0.08,-3.33
355,13.402,-0.18,-0.12,-5.04
356,13.404,-0.22,0.1,-5.38
357,13.405,-0.05,0.51,-5.74
358,13.412,0.31,0.85,-5.84
359,13.422,0.83,1.02,-5.53
360,13.432,1.39,0.98,-3.78
361,13.441,1.8,0.76,-3.4
362,13.453,1.96,0.48,-2.78
363,13.461,1.81,0.3,-2.21
364,13.471,1.42,0.35,-1.81
365,13.479,0.92,0.61,-1.63
366,13.491,0.92,0.61,-1.63
367,13.498,0.34,1.56,-1.65
368,13.513,0.31,1.86,-1.76
369,13.522,0.33,1.68,-1.88
370,13.528,0.19,0.01,-1.9
371,13.536,-0.29,-2.37,-1.47
372,13.546,-0.92,-4.44,0.27
373,13.557,-1.52,-5.02,1.93
374,13.564,-2.02,-5.39,3.92
375,13.574,-2.34,-5.27,5.55
376,13.588,-2.59,-4.8,6.18
377,13.593,-2.85,-3.31,7.78
378,13.611,-2.94,-2.72,8.05
379,13.613,-2.68,-2.22,7.98
380,13.622,-0.6,-2.16,5.91
381,13.632,2.02,-3.74,2.33
382,13.641,5.1,-5.31,-1.95
383,13.651,6.75,-5.53,-3.7
384,13.661,6.92,-5.51,-4.14
385,13.67,6.69,-5.0,-2.5
386,13.68,6.69,-5.0,-2.5
387,13.69,2.83,-2.75,4.3
388,13.698,1.17,-2.2,6.33
389,13.716,0.85,-1.65,6.8
390,13.718,0.37,-1.1,7.33
391,13.727,-0.13,-0.49,7.52
392,13.736,-0.62,0.08,7.33
393,13.746,-1.18,0.55,6.84
394,13.755,-1.73,0.93,6.19
395,13.765,-2.24,1.2,5.5
396,13.774,-2.58,1.38,4.75
397,13.802,-2.66,1.49,2.94
398,13.809,-2.5,1.56,2.5
399,13.81,-2.16,1.6,0.7
400,13.812,-1.76,1.59,0.18
401,13.821,-1.3,1.56,-0.5
402,13.832,-0.77,1.52,-1.07
403,13.841,-0.2,1.46,-1.27
404,13.852,1.51,1.38,-1.06
405,13.861,1.83,1.27,0.43
406,13.87,2.3,1.11,0.54
407,13.879,2.3,1.11,0.54
408,13.89,3.08,0.55,1.06
409,13.917,3.1,0.21,1.1
410,13.918,2.91,-0.1,1.02
411,13.919,2.53,-0.31,0.67
412,13.927,2.53,-0.31,0.67
413,13.936,1.71,-0.53,0.16
414,13.946,1.71,-0.53,0.16
415,13.955,0.85,-0.67,-0.08
416,13.966,0.41,-0.68,-0.16
417,13.977,-0.01,-0.59,-0.3
418,14.007,-0.38,-0.43,-0.57
419,14.008,-0.62,-0.31,-0.93
420,14.009,-0.67,-0.23,-1.3
421,14.012,-0.47,-0.18,-1.54
422,14.021,-0.1,-0.2,-1.51
423,14.031,0.35,-0.22,-1.24
424,14.04,0.79,-0.2,-0.81
425,14.05,1.13,-0.25,-0.35
426,14.059,1.34,-0.29,0.04
427,14.069,1.34,-0.29,0.04
428,14.079,1.5,-0.46,0.49
429,14.089,1.48,-0.54,0.58
430,14.098,1.46,-0.56,0.51
431,14.113,1.53,-0.55,0.24
432,14.122,1.76,-0.45,-1.3
433,14.126,2.22,-0.35,-2.78
434,14.136,2.74,-0.32,-3.22
435,14.145,3.12,-0.41,-4.83
436,14.155,3.2,-0.71,-5.03
437,14.164,2.89,-1.19,-5.03
438,14.174,2.39,-1.75,-4.86
439,14.201,1.9,-2.23,-4.75
440,14.203,1.54,-2.57,-4.95
441,14.204,1.42,-2.76,-5.44
442,14.212,1.43,-2.9,-6.01
443,14.221,1.45,-3.11,-6.37
444,14.231,1.41,-3.34,-6.22
445,14.242,1.24,-3.59,-4.17
446,14.251,0.9,-3.77,-2.01
447,14.26,0.46,-3.9,0.24
448,14.269,0.46,-3.9,0.24
449,14.278,-0.63,-3.93,4.2
450,14.288,-1.22,-3.85,4.68
451,14.297,-1.62,-3.66,5.21
452,14.308,-1.72,-3.33,5.44
453,14.317,-1.39,-2.87,5.22
454,14.326,0.08,-2.31,3.42
455,14.336,1.66,-1.74,3.07
456,14.346,1.99,-1.23,1.41
457,14.355,2.56,-0.97,1.07
458,14.364,3.06,-0.97,-0.82
459,14.374,3.39,-1.14,-1.11
460,14.394,3.44,-1.4,-1.38
461,14.396,3.23,-1.64,-1.35
462,14.402,2.91,-1.81,-0.8
463,14.411,2.5,-1.93,1.08
464,14.421,1.96,-2.01,1.58
465,14.432,1.34,-1.98,2.07
466,14.441,-0.12,-1.75,2.41
467,14.451,-0.12,-1.75,2.41
468,14.46,-0.98,-0.8,2.69
469,14.468,-1.48,-0.2,2.97
470,14.479,-1.95,0.33,3.3
471,14.492,-2.34,0.79,3.61
472,14.497,-2.67,1.09,3.66
473,14.517,-3.01,1.27,3.43
474,14.519,-3.29,1.33,2.98
475,14.526,-3.52,1.26,2.4
476,14.535,-3.66,1.24,1.81
477,14.545,-3.65,1.3,1.29
478,14.555,-3.57,1.49,0.86
479,14.564,-3.44,1.82,0.61
480,14.574,-3.37,2.22,0.45
481,14.604,-3.37,2.62,0.33
482,14.606,-3.41,2.99,0.2
483,14.607,-3.51,3.29,-0.01
484,14.611,-3.61,3.51,-0.22
485,14.621,-3.71,3.62,-0.44
486,14.631,-3.8,3.6,-0.7
487,14.641,-3.76,3.45,-1.18
488,14.651,-3.53,3.07,-2.96
489,14.659,-3.53,3.07,-2.96
490,14.669,-0.97,-0.34,-9.4
491,14.678,1.16,-2.48,-11.7
492,14.689,3.51,-4.56,-12.0
493,14.697,4.14,-5.05,-11.83
494,14.717,4.75,-5.43,-8.64
495,14.719,4.75,-5.13,-6.96
496,14.727,3.04,-2.88,-4.73
497,14.753,0.98,-0.38,-3.24
498,14.759,-0.64,1.79,-2.87
499,14.761,-1.1,3.36,-2.52
