,time,ax,ay,az
134,12.55,-0.45,-2.97,3.83
135,12.569,0.2,-1.98,5.0
136,12.589,0.73,-1.95,5.86
137,12.609,1.39,-2.86,6.02
138,12.626,2.36,-3.36,5.08
139,12.645,3.3,-2.68,3.0
140,12.664,3.3,-0.55,2.72
141,12.684,1.41,0.66,3.05
142,12.709,0.64,1.59,2.76
143,12.722,-0.23,2.14,2.03
144,12.74,-1.02,2.38,1.99
145,12.759,-1.36,2.25,2.1
146,12.78,-1.45,1.86,1.74
147,12.806,-1.45,1.62,1.51
148,12.817,-0.9,0.61,1.4
149,12.836,0.13,0.19,1.86
150,12.855,1.96,0.04,2.6
151,12.879,2.38,-0.1,3.0
152,12.909,0.28,-0.3,2.55
153,12.912,-0.35,-0.29,1.5
154,12.931,-0.43,0.06,1.44
155,12.949,0.0,0.63,3.41
156,12.969,0.33,1.15,3.62
157,12.988,0.14,1.21,3.31
158,13.012,-0.57,0.73,3.11
159,13.026,-1.21,0.05,3.05
160,13.045,-1.29,-0.21,2.92
161,13.064,-0.79,-0.1,2.68
162,13.084,-0.09,-0.19,2.48
163,13.102,0.49,-0.76,2.51
164,13.121,0.92,-1.66,2.56
165,13.14,1.56,-1.86,2.6
166,13.159,2.18,-1.42,3.11
167,13.179,0.47,-3.2,3.29
168,13.197,-3.67,-5.24,0.84
169,13.232,-4.78,-5.46,-1.5
170,13.235,-4.91,-5.04,-1.89
171,13.255,-2.12,-2.5,-2.46
172,13.279,-0.87,-1.87,-2.89
173,13.31,-0.1,-1.77,-3.72
174,13.316,0.21,-1.82,-4.49
175,13.331,0.0,-1.81,-4.45
176,13.349,-0.71,-1.73,-3.29
177,13.369,-1.41,-1.52,-1.3
178,13.387,-1.58,-1.33,-0.71
179,13.424,-2.13,-0.59,-0.1
180,13.427,-3.15,0.21,0.35
181,13.445,-3.61,1.13,1.5
182,13.464,-3.27,1.75,1.87
183,13.483,-2.2,2.24,-0.21
184,13.516,-0.86,2.65,-0.76
185,13.52,-0.04,2.91,-1.34
186,13.54,0.36,3.21,-1.29
187,13.559,0.64,3.57,-0.67
188,13.578,0.68,3.81,-0.34
189,13.597,0.19,4.49,0.17
190,13.629,-0.08,4.43,0.23
191,13.635,-0.15,4.02,0.2
192,13.654,-0.14,3.57,-0.0
193,13.683,-0.07,3.1,-0.13
194,13.705,0.39,2.58,-0.05
195,13.711,1.34,2.15,0.13
196,13.73,2.25,1.79,0.23
197,13.749,2.66,1.33,0.09
198,13.768,2.55,0.67,-0.39
199,13.787,2.33,-0.07,-2.48
200,13.821,2.48,-0.77,-3.34
201,13.825,3.14,-1.51,-7.14
202,13.844,4.0,-2.41,-9.36
203,13.864,4.16,-3.22,-7.96
204,13.882,0.71,-3.28,-1.07
205,13.905,-1.56,-3.58,2.22
206,13.92,-2.62,-4.1,-0.23
207,13.939,-3.65,-2.06,-4.2
208,13.958,-4.61,0.13,-2.06
209,13.977,-4.07,1.37,1.94
210,13.998,-2.23,2.0,2.81
211,14.032,-1.39,2.01,3.49
212,14.039,-0.94,1.97,4.02
213,14.053,-1.32,1.8,4.31
214,14.075,-2.02,1.09,3.93
215,14.107,-2.16,0.26,2.87
216,14.11,-1.55,0.08,1.98
217,14.13,-0.45,0.56,1.87
218,14.149,0.66,0.78,2.62
219,14.168,1.06,0.67,3.07
220,14.187,1.27,0.24,3.34
221,14.233,0.58,0.17,2.75
222,14.236,-0.21,0.18,2.36
223,14.244,-0.34,0.17,2.15
224,14.265,-0.29,0.16,1.95
225,14.282,0.28,0.2,1.52
226,14.303,1.04,0.26,0.87
227,14.319,1.56,0.27,0.37
228,14.339,1.71,0.24,0.42
229,14.357,1.76,0.21,0.64
230,14.377,1.85,0.11,1.42
231,14.395,1.71,0.18,1.38
232,14.431,1.38,0.31,0.88
233,14.434,1.04,0.32,0.06
234,14.453,0.95,0.19,-0.66
235,14.472,1.14,-0.08,-0.98
236,14.495,1.58,-0.29,-1.05
237,14.523,2.13,-0.18,-1.08
238,14.529,2.48,0.08,-0.96
239,14.549,2.21,0.2,-0.71
240,14.568,1.53,0.19,-0.7
241,14.586,1.05,0.08,-0.84
242,14.627,1.11,-0.04,-0.67
243,14.63,1.23,-0.04,-0.44
244,14.644,1.1,0.17,-0.57
245,14.664,0.91,0.5,-1.12
246,14.681,0.72,0.4,-1.81
247,14.7,0.45,-0.5,-2.33
248,14.72,-0.09,-1.64,-2.49
249,14.742,-1.2,-2.48,-2.29
250,14.757,-2.5,-3.29,-2.17
251,14.776,-3.7,-3.9,-2.57
252,14.796,-4.85,-3.77,-3.08
253,14.833,-5.7,-2.99,-2.74
254,14.835,-5.88,-2.19,-2.01
255,14.853,-5.3,-1.42,-1.73
256,14.872,-4.08,-0.5,-2.06
257,14.89,-2.83,0.06,-4.13
258,14.911,-2.17,-0.23,-4.55
259,14.948,-2.06,-0.84,-4.25
260,14.95,-2.09,-1.08,-3.62
261,14.967,-1.94,-1.42,-1.33
262,14.986,-0.98,-1.35,-1.12
263,15.008,-0.11,-1.03,-1.72
264,15.042,-0.09,-0.38,-2.22
265,15.045,0.07,0.43,-2.3
266,15.062,0.82,1.04,-2.47
267,15.08,1.64,1.24,-2.72
268,15.099,2.37,1.38,-2.65
269,15.127,2.91,2.01,-2.5
270,15.138,2.8,3.99,-2.4
271,15.157,2.29,4.73,-2.57
272,15.176,2.12,5.09,-3.22
273,15.195,2.35,4.76,-3.98
274,15.233,2.92,4.44,-4.28
275,15.236,3.33,4.37,-4.19
276,15.252,3.04,4.31,-3.94
277,15.271,2.29,4.41,-3.53
278,15.29,1.57,4.41,-3.36
279,15.31,1.01,4.19,-3.48
280,15.341,0.81,4.15,-3.28
281,15.347,0.85,4.23,-3.1
282,15.366,0.56,4.05,-2.9
283,15.385,0.06,3.66,-2.55
284,15.432,-0.28,3.3,-2.01
285,15.435,-0.4,3.2,-1.23
286,15.443,-0.43,3.4,-0.3
287,15.462,-0.43,3.48,0.29
288,15.481,-0.85,1.29,-1.73
289,15.5,-1.71,-2.51,-6.18
290,15.519,-1.33,-4.88,-6.35
291,15.548,-0.32,-4.84,-4.17
292,15.557,0.49,1.56,-0.09
293,15.592,0.76,5.1,4.39
294,15.599,-1.08,5.16,4.69
295,15.622,-1.81,1.3,2.76
296,15.632,-2.25,-2.49,2.33
297,15.652,-2.0,-3.23,1.57
298,15.67,-1.62,-3.1,1.14
299,15.691,-1.72,-2.4,1.83
300,15.709,-1.62,-1.76,3.66
301,15.737,-1.37,-1.52,4.04
302,15.746,-0.63,-1.43,4.86
303,15.766,-0.3,-1.96,4.84
304,15.785,-0.32,-4.05,4.82
305,15.827,-0.39,-4.5,4.86
306,15.829,-0.01,-4.96,4.63
307,15.842,0.61,-4.85,4.17
308,15.861,1.1,-4.18,3.93
309,15.879,1.36,-3.35,3.83
310,15.9,1.72,-2.65,3.98
311,15.918,2.08,-2.01,4.33
312,15.944,2.23,-1.39,4.29
313,15.956,2.47,-0.46,3.22
314,15.976,2.53,0.64,2.18
315,15.994,2.09,1.41,2.06
316,16.032,1.42,1.66,2.46
317,16.034,0.82,1.64,2.26
318,16.051,0.36,1.34,1.31
319,16.071,-0.22,0.8,0.49
320,16.089,-0.77,0.32,0.01
321,16.108,-0.7,-0.23,0.06
322,16.141,0.17,-0.86,0.93
323,16.146,1.34,-1.0,1.59
324,16.166,1.91,-0.52,1.69
325,16.185,1.33,0.03,1.79
326,16.23,0.15,0.33,1.95
327,16.232,-0.73,0.47,1.88
328,16.241,-1.26,0.44,1.88
329,16.26,-1.7,0.37,2.3
330,16.279,-1.92,0.66,2.66
331,16.299,-1.96,1.01,2.55
332,16.317,-1.97,0.99,2.39
333,16.346,-1.91,0.44,2.36
334,16.355,-1.75,-0.42,2.42
335,16.375,-1.17,-0.69,2.23
336,16.394,-0.28,-0.22,2.2
337,16.426,0.4,-0.02,2.97
338,16.431,0.62,-0.48,3.58
339,16.451,0.07,-1.13,2.95
340,16.471,-0.87,-1.77,0.52
341,16.488,-1.03,-2.33,-0.07
342,16.508,-0.68,-2.54,-0.23
343,16.543,0.68,-3.38,0.59
344,16.546,0.55,-4.01,0.76
345,16.565,-1.66,-3.87,-2.96
346,16.585,-2.56,-3.14,-4.13
347,16.629,-2.34,-2.56,-4.54
348,16.631,-1.39,-2.56,-4.89
349,16.641,-0.43,-2.86,-5.43
350,16.661,0.15,-2.8,-5.03
351,16.68,1.06,-1.97,-1.32
352,16.698,1.81,-1.09,0.92
353,16.717,1.41,-0.64,1.17
354,16.745,-0.6,-0.16,-0.73
355,16.755,-1.46,0.78,-1.71
356,16.775,-1.47,1.78,-2.26
357,16.794,0.64,1.79,-1.76
358,16.812,2.85,0.79,-1.53
359,16.845,3.16,-0.21,-2.15
360,16.85,1.07,-0.41,-2.62
361,16.87,0.37,0.39,-2.09
362,16.888,-0.29,2.53,0.26
363,16.907,-0.47,3.59,0.92
364,16.946,-0.18,4.16,0.93
365,16.948,0.19,3.91,0.2
366,16.964,0.21,3.61,-0.81
367,16.984,0.11,3.91,-1.59
368,17.008,0.21,4.72,-1.76
369,17.041,0.57,5.41,-1.66
370,17.043,0.89,5.57,-1.76
371,17.06,1.06,5.26,-2.26
372,17.08,1.1,4.59,-2.95
373,17.098,1.08,4.21,-3.15
374,17.117,0.93,3.39,-2.9
375,17.145,0.79,3.1,-2.23
376,17.154,0.73,2.77,-4.02
377,17.174,1.12,0.79,-8.22
378,17.193,1.78,-2.45,-8.93
379,17.241,1.69,-4.2,-8.43
380,17.244,0.65,-1.68,-5.85
381,17.249,-0.37,2.53,-1.03
382,17.27,-0.98,4.28,1.72
383,17.287,-1.13,4.23,2.13
384,17.31,-0.23,0.24,2.06
385,17.336,0.14,-3.9,2.63
386,17.345,-0.1,-5.05,2.2
387,17.363,0.33,-4.68,1.73
388,17.383,0.77,-2.52,2.25
389,17.408,0.48,-1.51,2.69
390,17.437,-0.28,-0.58,2.77
391,17.44,-0.93,-0.56,2.85
392,17.459,-1.0,-1.49,3.15
393,17.508,-0.84,-2.0,3.19
394,17.512,0.18,-2.35,2.23
395,17.516,0.98,-1.61,1.69
396,17.546,1.47,-0.78,2.04
397,17.554,1.65,-0.14,2.53
398,17.574,1.77,0.21,2.6
399,17.592,1.97,0.47,2.45
400,17.612,2.04,0.83,2.42
401,17.63,1.77,1.22,2.73
402,17.654,1.12,1.58,3.09
403,17.669,0.23,1.78,2.85
404,17.687,-0.84,1.56,2.1
405,17.709,-1.88,1.3,1.25
406,17.748,-2.47,1.24,1.12
407,17.751,-2.38,1.03,1.51
408,17.764,-1.63,0.52,1.94
409,17.783,-0.79,-0.05,1.98
410,17.807,-0.03,-0.24,1.58
411,17.84,0.46,-0.1,1.24
412,17.846,0.4,0.05,1.13
413,17.86,-0.08,0.27,1.1
414,17.878,-0.39,0.34,1.08
415,17.897,-1.18,0.03,1.26
416,17.916,-1.49,-0.42,1.65
417,17.95,-1.46,-0.42,2.05
418,17.959,-1.12,0.03,2.45
419,17.973,-0.71,0.39,2.93
420,17.992,-0.51,0.32,3.43
421,18.011,-0.67,-0.33,3.7
422,18.041,-1.16,-1.22,3.27
423,18.049,-1.52,-1.91,0.99
424,18.069,-1.49,-2.54,0.17
425,18.087,-1.24,-3.3,-0.5
426,18.106,-0.93,-3.86,-0.54
427,18.137,-0.95,-4.0,-0.45
428,18.144,-1.13,-3.73,-1.04
429,18.163,-1.04,-3.29,-2.02
430,18.182,-0.71,-3.0,-2.78
431,18.207,-0.22,-3.04,-3.44
432,18.243,0.26,-3.36,-4.03
433,18.245,0.26,-3.55,-3.61
434,18.258,0.21,-3.24,-0.04
435,18.277,0.5,-2.59,1.09
436,18.296,0.78,-1.61,1.47
437,18.316,0.84,-0.47,-0.59
438,18.361,0.27,0.67,-2.37
439,18.364,-0.09,1.52,-2.2
440,18.373,0.56,1.76,-2.09
441,18.392,1.2,1.78,-2.01
442,18.41,1.2,1.65,-1.49
443,18.445,0.73,1.47,-1.03
444,18.448,0.1,1.73,-0.2
445,18.468,-0.23,2.73,1.0
446,18.487,-0.46,4.69,1.66
447,18.509,-0.73,5.6,1.46
448,18.542,-0.66,5.92,0.7
449,18.547,-0.21,5.83,-1.36
450,18.563,0.45,5.66,-2.35
451,18.582,1.04,5.49,-2.9
452,18.6,1.6,5.22,-3.24
453,18.642,2.03,4.7,-3.67
454,18.645,1.94,4.14,-4.07
455,18.658,1.7,4.02,-4.18
456,18.677,0.6,4.41,-4.93
457,18.696,0.14,4.1,-6.72
458,18.714,0.84,2.03,-6.78
459,18.742,1.52,-0.04,-6.65
460,18.753,-1.59,-0.61,-6.23
461,18.772,-1.48,1.57,-1.77
462,18.791,0.38,2.27,-0.67
463,18.81,0.27,1.73,-0.8
464,18.845,-0.2,-0.7,0.09
465,18.849,-0.53,-1.44,1.07
466,18.868,-0.87,-2.04,2.03
467,18.886,-0.9,-1.72,3.16
468,18.906,-0.81,-1.52,3.94
469,18.944,-0.52,-2.35,4.35
470,18.947,0.4,-3.61,4.28
471,18.962,1.67,-4.43,3.58
472,18.981,2.35,-4.54,2.93
473,19.0,2.22,-4.03,2.84
474,19.045,1.67,-3.07,3.37
475,19.048,0.96,-1.89,3.59
476,19.057,0.42,-1.02,3.36
477,19.076,0.17,-0.6,3.32
478,19.095,0.19,-0.56,3.45
479,19.114,0.55,-0.62,3.26
480,19.145,0.91,-0.57,2.94
481,19.153,0.99,-0.2,2.55
482,19.171,1.04,0.46,2.38
483,19.191,0.86,1.29,2.62
484,19.209,0.26,2.02,2.72
485,19.243,-0.14,2.24,2.5
486,19.247,-1.12,2.38,1.54
487,19.266,-2.33,1.82,1.24
488,19.285,-2.24,1.28,1.84
489,19.304,-1.5,0.87,2.09
490,19.324,-0.56,0.52,1.71
491,19.354,0.27,0.1,1.03
492,19.361,0.73,-0.3,0.68
493,19.384,0.88,-0.36,0.95
494,19.401,0.67,-0.02,1.58
495,19.421,0.1,0.28,2.1
496,19.459,-0.25,0.37,2.23
497,19.461,-1.36,0.51,2.01
498,19.476,-1.63,0.03,1.58
499,19.495,-1.33,-0.72,1.4
