,time,ax,ay,az
100,11.91,0.01,0.09,-0.01
101,11.929,0.01,0.09,-0.01
102,11.947,0.01,0.09,-0.01
103,11.969,0.01,0.09,-0.01
104,11.989,0.01,0.09,-0.01
105,12.004,0.01,0.09,-0.01
106,12.023,0.01,0.09,-0.01
107,12.042,0.01,0.09,-0.01
108,12.066,0.01,0.09,-0.01
109,12.083,0.01,0.09,-0.01
110,12.1,0.01,0.09,-0.01
111,12.12,0.01,0.09,-0.01
112,12.138,0.01,0.09,-0.01
113,12.156,0.01,0.09,-0.01
114,12.175,0.01,0.09,-0.01
115,12.195,0.01,0.09,-0.01
116,12.214,0.01,0.09,-0.01
117,12.232,0.01,0.09,-0.01
118,12.252,0.01,0.09,-0.01
119,12.271,0.01,0.09,-0.01
120,12.29,0.01,0.09,-0.01
121,12.309,0.01,0.09,-0.01
122,12.328,0.01,0.09,-0.01
123,12.347,0.01,0.09,-0.01
124,12.367,0.01,0.09,-0.01
125,12.391,0.01,0.09,-0.01
126,12.405,0.01,0.09,-0.01
127,12.424,0.01,0.09,-0.01
128,12.452,0.01,0.09,-0.01
129,12.469,0.01,0.09,-0.01
130,12.48,0.01,0.09,-0.01
131,12.499,0.01,0.09,-0.01
132,12.52,0.01,0.09,-0.01
133,12.538,0.01,0.09,-0.01
134,12.557,0.01,0.09,-0.01
135,12.576,0.01,0.09,-0.01
136,12.599,0.01,0.09,-0.01
137,12.613,0.01,0.09,-0.01
138,12.632,0.01,0.09,-0.01
139,12.652,0.01,0.09,-0.01
140,12.671,0.01,0.09,-0.01
141,12.689,0.01,0.09,-0.01
142,12.709,0.01,0.09,-0.01
143,12.728,0.01,0.09,-0.01
144,12.747,0.01,0.09,-0.01
145,12.769,0.01,0.09,-0.01
146,12.799,0.01,0.09,-0.01
147,12.804,0.01,0.09,-0.01
148,12.823,0.01,0.09,-0.01
149,12.842,0.01,0.09,-0.01
150,12.861,0.01,0.09,-0.01
151,12.882,0.01,0.09,-0.01
152,12.905,0.01,0.09,-0.01
153,12.919,0.01,0.09,-0.01
154,12.938,0.01,0.09,-0.01
155,12.957,0.01,0.09,-0.01
156,12.976,0.01,0.09,-0.01
157,12.996,0.01,0.09,-0.01
158,13.014,0.01,0.09,-0.01
159,13.033,0.01,0.09,-0.01
160,13.051,0.01,0.09,-0.01
161,13.07,0.01,0.09,-0.01
162,13.089,0.01,0.09,-0.01
163,13.108,0.01,0.09,-0.01
164,13.128,0.01,0.09,-0.01
165,13.146,0.01,0.09,-0.01
166,13.167,0.01,0.09,-0.01
167,13.197,0.01,0.09,-0.01
168,13.204,0.01,0.09,-0.01
169,13.223,0.01,0.09,-0.01
170,13.242,0.01,0.09,-0.01
171,13.264,0.01,0.09,-0.01
172,13.283,0.01,0.09,-0.01
173,13.299,0.01,0.09,-0.01
174,13.319,0.01,0.09,-0.01
175,13.337,0.01,0.09,-0.01
176,13.357,0.01,0.09,-0.01
177,13.375,0.01,0.09,-0.01
178,13.395,0.01,0.09,-0.01
179,13.413,0.01,0.09,-0.01
180,13.445,0.01,0.09,-0.01
181,13.451,0.01,0.09,-0.01
182,13.47,0.01,0.09,-0.01
183,13.49,0.01,0.09,-0.01
184,13.51,0.01,0.09,-0.01
185,13.528,0.01,0.09,-0.01
186,13.547,0.01,0.09,-0.01
187,13.566,0.01,0.09,-0.01
188,13.585,0.01,0.09,-0.01
189,13.603,0.01,0.09,-0.01
190,13.623,0.01,0.09,-0.01
191,13.642,0.01,0.09,-0.01
192,13.661,0.01,0.09,-0.01
193,13.683,0.01,0.09,-0.01
194,13.711,0.01,0.09,-0.01
195,13.718,0.01,0.09,-0.01
196,13.737,0.01,0.09,-0.01
197,13.757,0.01,0.09,-0.01
198,13.79,0.01,0.09,-0.01
199,13.798,0.01,0.09,-0.01
200,13.814,0.01,0.09,-0.01
201,13.832,0.01,0.09,-0.01
202,13.851,0.01,0.09,-0.01
203,13.871,0.01,0.09,-0.01
204,13.889,0.01,0.09,-0.01
205,13.908,0.01,0.09,-0.01
206,13.927,0.01,0.09,-0.01
207,13.946,0.01,0.09,-0.01
208,13.965,0.01,0.09,-0.01
209,13.984,0.01,0.09,-0.01
210,14.003,0.01,0.09,-0.01
211,14.022,0.01,0.09,-0.01
212,14.042,0.01,0.09,-0.01
213,14.063,0.01,0.09,-0.01
214,14.087,0.01,0.09,-0.01
215,14.099,0.01,0.09,-0.01
216,14.119,0.01,0.09,-0.01
217,14.137,0.01,0.09,-0.01
218,14.156,0.01,0.09,-0.01
219,14.175,0.01,0.09,-0.01
220,14.201,0.01,0.09,-0.01
221,14.213,0.01,0.09,-0.01
222,14.233,0.01,0.09,-0.01
223,14.251,0.01,0.09,-0.01
224,14.271,0.01,0.09,-0.01
225,14.291,0.01,0.09,-0.01
226,14.31,0.01,0.09,-0.01
227,14.328,0.01,0.09,-0.01
228,14.347,0.01,0.09,-0.01
229,14.366,0.01,0.09,-0.01
230,14.384,0.01,0.09,-0.01
231,14.403,0.01,0.09,-0.01
232,14.423,0.01,0.09,-0.01
233,14.447,0.01,0.09,-0.01
234,14.461,0.01,0.09,-0.01
235,14.481,0.01,0.09,-0.01
236,14.501,0.01,0.09,-0.01
237,14.518,0.01,0.09,-0.01
238,14.537,0.01,0.09,-0.01
239,14.555,0.01,0.09,-0.01
240,14.58,0.01,0.09,-0.01
241,14.599,0.01,0.09,-0.01
242,14.613,0.01,0.09,-0.01
243,14.633,0.01,0.09,-0.01
244,14.651,0.01,0.09,-0.01
245,14.67,0.01,0.09,-0.01
246,14.689,0.01,0.09,-0.01
247,14.71,0.01,0.09,-0.01
248,14.727,0.01,0.09,-0.01
249,14.746,0.01,0.09,-0.01
250,14.765,0.01,0.09,-0.01
251,14.784,0.01,0.09,-0.01
252,14.803,0.01,0.09,-0.01
253,14.822,0.01,0.09,-0.01
254,14.842,0.01,0.09,-0.01
255,14.861,0.01,0.09,-0.01
256,14.883,0.01,0.09,-0.01
257,14.898,0.01,0.09,-0.01
258,14.918,0.01,0.09,-0.01
259,14.937,0.01,0.09,-0.01
260,14.956,0.01,0.09,-0.01
261,14.98,0.01,0.09,-0.01
262,15.002,0.01,0.09,-0.01
263,15.013,0.01,0.09,-0.01
264,15.032,0.01,0.09,-0.01
265,15.051,0.01,0.09,-0.01
266,15.069,0.01,0.09,-0.01
267,15.089,0.01,0.09,-0.01
268,15.112,0.01,0.09,-0.01
269,15.127,0.01,0.09,-0.01
270,15.146,0.01,0.09,-0.01
271,15.165,0.01,0.09,-0.01
272,15.184,0.01,0.09,-0.01
273,15.203,0.01,0.09,-0.01
274,15.223,0.01,0.09,-0.01
275,15.242,0.01,0.09,-0.01
276,15.26,0.01,0.09,-0.01
277,15.28,0.01,0.09,-0.01
278,15.302,0.01,0.09,-0.01
279,15.325,0.01,0.09,-0.01
280,15.336,0.01,0.09,-0.01
281,15.357,0.01,0.09,-0.01
282,15.38,0.01,0.09,-0.01
283,15.396,0.01,0.09,-0.01
284,15.414,0.01,0.09,-0.01
285,15.444,0.01,0.09,-0.01
286,15.451,0.01,0.09,-0.01
287,15.47,0.01,0.09,-0.01
288,15.489,0.01,0.09,-0.01
289,15.513,0.01,0.09,-0.01
290,15.528,0.01,0.09,-0.01
291,15.547,0.01,0.09,-0.01
292,15.566,0.01,0.09,-0.01
293,15.584,0.01,0.09,-0.01
294,15.603,0.01,0.09,-0.01
295,15.623,0.01,0.09,-0.01
296,15.642,0.01,0.09,-0.01
297,15.66,0.01,0.09,-0.01
298,15.68,0.01,0.09,-0.01
299,15.699,0.01,0.09,-0.01
300,15.717,0.01,0.09,-0.01
301,15.737,0.01,0.09,-0.01
302,15.756,0.01,0.09,-0.01
303,15.779,0.01,0.09,-0.01
304,15.8,0.01,0.09,-0.01
305,15.813,0.01,0.09,-0.01
306,15.833,0.01,0.09,-0.01
307,15.851,0.01,0.09,-0.01
308,15.87,0.01,0.09,-0.01
309,15.889,0.01,0.09,-0.01
310,15.916,0.01,0.09,-0.01
311,15.928,0.01,0.09,-0.01
312,15.947,0.01,0.09,-0.01
313,15.965,0.01,0.09,-0.01
314,15.984,0.01,0.09,-0.01
315,16.003,0.01,0.09,-0.01
316,16.023,0.01,0.09,-0.01
317,16.042,0.01,0.09,-0.01
318,16.06,0.01,0.09,-0.01
319,16.08,0.01,0.09,-0.01
320,16.103,0.01,0.09,-0.01
321,16.118,0.01,0.09,-0.01
322,16.137,0.01,0.09,-0.01
323,16.156,0.01,0.09,-0.01
324,16.18,0.01,0.09,-0.01
325,16.199,0.01,0.09,-0.01
326,16.213,0.01,0.09,-0.01
327,16.232,0.01,0.09,-0.01
328,16.251,0.01,0.09,-0.01
329,16.269,0.01,0.09,-0.01
330,16.289,0.01,0.09,-0.01
331,16.309,0.01,0.09,-0.01
332,16.327,0.01,0.09,-0.01
333,16.346,0.01,0.09,-0.01
334,16.365,0.01,0.09,-0.01
335,16.384,0.01,0.09,-0.01
336,16.403,0.01,0.09,-0.01
337,16.423,0.01,0.09,-0.01
338,16.447,0.01,0.09,-0.01
339,16.46,0.01,0.09,-0.01
340,16.48,0.01,0.09,-0.01
341,16.5,0.01,0.09,-0.01
342,16.518,0.01,0.09,-0.01
343,16.537,0.01,0.09,-0.01
344,16.556,0.01,0.09,-0.01
345,16.58,0.01,0.09,-0.01
346,16.599,0.01,0.09,-0.01
347,16.613,0.01,0.09,-0.01
348,16.632,0.01,0.09,-0.01
349,16.65,0.01,0.09,-0.01
350,16.669,0.01,0.09,-0.01
351,16.689,0.01,0.09,-0.01
352,16.708,0.01,0.09,-0.01
353,16.727,0.01,0.09,-0.01
354,16.746,0.01,0.09,-0.01
355,16.765,0.01,0.09,-0.01
356,16.784,0.01,0.09,-0.01
357,16.803,0.01,0.09,-0.01
358,16.824,0.01,0.09,-0.01
359,16.842,0.01,0.09,-0.01
360,16.86,0.01,0.09,-0.01
361,16.882,0.01,0.09,-0.01
362,16.903,0.01,0.09,-0.01
363,16.917,0.01,0.09,-0.01
364,16.937,0.01,0.09,-0.01
365,16.956,0.01,0.09,-0.01
366,16.98,0.01,0.09,-0.01
367,17.004,0.01,0.09,-0.01
368,17.014,0.01,0.09,-0.01
369,17.032,0.01,0.09,-0.01
370,17.051,0.01,0.09,-0.01
371,17.07,0.01,0.09,-0.01
372,17.089,0.01,0.09,-0.01
373,17.122,0.01,0.09,-0.01
374,17.127,0.01,0.09,-0.01
375,17.146,0.01,0.09,-0.01
376,17.165,0.01,0.09,-0.01
377,17.184,0.01,0.09,-0.01
378,17.205,0.01,0.09,-0.01
379,17.222,0.01,0.09,-0.01
380,17.241,0.01,0.09,-0.01
381,17.261,0.01,0.09,-0.01
382,17.279,0.01,0.09,-0.01
383,17.298,0.01,0.09,-0.01
384,17.32,0.01,0.09,-0.01
385,17.336,0.01,0.09,-0.01
386,17.357,0.01,0.09,-0.01
387,17.376,0.01,0.09,-0.01
388,17.393,0.01,0.09,-0.01
389,17.412,0.01,0.09,-0.01
390,17.447,0.01,0.09,-0.01
391,17.451,0.01,0.09,-0.01
392,17.47,0.01,0.09,-0.01
393,17.495,0.01,0.09,-0.01
394,17.517,0.01,0.09,-0.01
395,17.527,0.01,0.09,-0.01
396,17.546,0.01,0.09,-0.01
397,17.565,0.01,0.09,-0.01
398,17.584,0.01,0.09,-0.01
399,17.603,0.01,0.09,-0.01
400,17.623,0.01,0.09,-0.01
401,17.642,0.01,0.09,-0.01
402,17.659,0.01,0.09,-0.01
403,17.679,0.01,0.09,-0.01
404,17.699,0.01,0.09,-0.01
405,17.72,0.01,0.09,-0.01
406,17.736,0.01,0.09,-0.01
407,17.756,0.01,0.09,-0.01
408,17.775,0.01,0.09,-0.01
409,17.796,0.01,0.09,-0.01
410,17.812,0.01,0.09,-0.01
411,17.831,0.01,0.09,-0.01
412,17.85,0.01,0.09,-0.01
413,17.87,0.01,0.09,-0.01
414,17.895,0.47,0.09,-0.2
415,17.913,0.43,0.15,-0.23
416,17.927,0.33,0.11,-0.25
417,17.946,0.29,0.07,-0.27
418,17.965,0.31,0.08,-0.22
419,17.984,0.31,0.07,-0.21
420,18.002,0.31,0.07,-0.21
421,18.024,0.31,0.07,-0.21
422,18.04,0.3,0.08,-0.2
423,18.06,0.28,0.08,-0.18
424,18.079,0.26,0.08,-0.17
425,18.098,0.24,0.09,-0.16
426,18.12,0.23,0.09,-0.15
427,18.136,0.17,0.13,-0.17
428,18.157,0.15,0.15,-0.11
429,18.175,0.1,0.14,-0.08
430,18.196,0.08,0.14,-0.06
431,18.213,0.06,0.15,-0.05
432,18.231,0.04,0.15,-0.04
433,18.251,0.02,0.15,-0.02
434,18.269,0.0,0.16,-0.01
435,18.296,-0.01,0.16,0.0
436,18.316,-0.03,0.16,0.01
437,18.327,-0.04,0.16,0.02
438,18.345,-0.04,0.16,0.02
439,18.364,-0.03,0.16,0.02
440,18.384,-0.03,0.16,0.02
441,18.402,-0.02,0.16,0.01
442,18.429,-0.02,0.16,0.01
443,18.447,-0.01,0.16,0.01
444,18.46,-0.01,0.16,0.01
445,18.479,-0.01,0.16,0.0
446,18.498,-0.0,0.16,0.0
447,18.517,0.0,0.16,0.0
448,18.536,0.01,0.16,-0.0
449,18.556,0.01,0.16,-0.0
450,18.574,0.02,0.16,-0.01
451,18.596,0.02,0.16,-0.01
452,18.618,0.02,0.16,-0.01
453,18.631,0.02,0.16,-0.01
454,18.651,0.02,0.16,-0.01
455,18.669,0.02,0.16,-0.01
456,18.694,0.02,0.16,-0.01
457,18.714,0.02,0.16,-0.01
458,18.726,0.02,0.16,-0.01
459,18.746,0.02,0.16,-0.01
460,18.764,0.02,0.16,-0.01
461,18.784,0.02,0.16,-0.01
462,18.803,0.02,0.16,-0.01
463,18.822,0.02,0.16,-0.01
464,18.841,0.02,0.16,-0.01
465,18.86,0.02,0.16,-0.01
466,18.879,0.02,0.16,-0.01
467,18.897,0.02,0.16,-0.01
468,18.92,0.02,0.16,-0.01
469,18.937,0.02,0.16,-0.01
470,18.956,0.02,0.16,-0.01
471,18.974,0.02,0.16,-0.01
472,19.0,0.02,0.16,-0.01
473,19.023,0.02,0.16,-0.01
474,19.032,0.02,0.16,-0.01
475,19.05,0.02,0.16,-0.01
476,19.069,0.02,0.16,-0.01
477,19.092,0.02,0.16,-0.01
478,19.111,0.02,0.16,-0.01
479,19.127,0.02,0.16,-0.01
480,19.146,0.02,0.16,-0.01
481,19.165,0.02,0.16,-0.01
482,19.184,0.02,0.16,-0.01
483,19.202,0.02,0.16,-0.01
484,19.226,0.02,0.16,-0.01
485,19.241,0.02,0.16,-0.01
486,19.26,0.02,0.16,-0.01
487,19.28,0.02,0.16,-0.01
488,19.298,0.02,0.16,-0.01
489,19.317,0.02,0.16,-0.01
490,19.335,0.02,0.16,-0.01
491,19.355,0.02,0.16,-0.01
492,19.373,0.02,0.16,-0.01
493,19.394,0.02,0.16,-0.01
494,19.416,0.02,0.16,-0.01
495,19.444,0.02,0.16,-0.01
496,19.449,0.02,0.16,-0.01
497,19.469,0.02,0.16,-0.01
498,19.494,0.02,0.16,-0.01
499,19.512,0.02,0.16,-0.01
