,time,ax,ay,az
0,10.003,-0.03,0.2,0.09
1,10.022,-0.03,0.22,0.09
2,10.042,-0.02,0.22,0.08
3,10.06,-0.01,0.22,0.06
4,10.081,-0.01,0.22,0.06
5,10.101,-0.0,0.21,0.05
6,10.117,0.01,0.21,0.04
7,10.136,0.02,0.21,0.02
8,10.156,0.02,0.21,0.01
9,10.18,0.03,0.21,0.0
10,10.202,0.03,0.21,-0.0
11,10.212,0.04,0.2,-0.01
12,10.233,0.04,0.2,-0.01
13,10.25,0.04,0.2,-0.02
14,10.27,0.04,0.2,-0.02
15,10.289,0.04,0.2,-0.02
16,10.308,0.03,0.2,-0.02
17,10.327,0.03,0.2,-0.02
18,10.346,0.03,0.2,-0.03
19,10.367,0.02,0.2,-0.03
20,10.384,0.02,0.2,-0.03
21,10.402,0.02,0.2,-0.03
22,10.423,0.01,0.2,-0.03
23,10.442,0.01,0.2,-0.03
24,10.46,0.01,0.2,-0.03
25,10.479,0.01,0.2,-0.03
26,10.503,0.01,0.2,-0.03
27,10.517,0.01,0.2,-0.03
28,10.536,0.01,0.2,-0.03
29,10.556,0.01,0.2,-0.03
30,10.579,0.01,0.2,-0.03
31,10.594,0.01,0.2,-0.03
32,10.612,0.01,0.2,-0.03
33,10.643,0.01,0.2,-0.03
34,10.65,0.01,0.2,-0.03
35,10.669,0.01,0.2,-0.03
36,10.688,0.01,0.2,-0.03
37,10.707,0.01,0.2,-0.03
38,10.726,0.01,0.2,-0.03
39,10.746,0.01,0.2,-0.03
40,10.764,0.01,0.2,-0.03
41,10.783,0.01,0.2,-0.03
42,10.802,0.01,0.2,-0.03
43,10.822,0.01,0.2,-0.03
44,10.84,0.01,0.2,-0.03
45,10.859,0.01,0.2,-0.03
46,10.879,0.01,0.2,-0.03
47,10.905,0.01,0.2,-0.03
48,10.916,0.01,0.2,-0.03
49,10.936,0.01,0.2,-0.03
50,10.955,0.01,0.2,-0.03
51,10.977,0.01,0.2,-0.03
52,10.994,0.01,0.2,-0.03
53,11.012,0.01,0.2,-0.03
54,11.032,0.01,0.2,-0.03
55,11.05,0.01,0.2,-0.03
56,11.07,0.01,0.2,-0.03
57,11.089,0.01,0.2,-0.03
58,11.107,0.01,0.2,-0.03
59,11.127,0.01,0.2,-0.03
60,11.146,0.01,0.2,-0.03
61,11.164,0.01,0.2,-0.03
62,11.186,0.01,0.2,-0.03
63,11.202,0.01,0.2,-0.03
64,11.221,0.01,0.2,-0.03
65,11.24,0.01,0.2,-0.03
66,11.259,0.01,0.2,-0.03
67,11.279,0.01,0.2,-0.03
68,11.298,0.01,0.2,-0.03
69,11.317,0.01,0.2,-0.03
70,11.336,0.01,0.2,-0.03
71,11.355,0.01,0.2,-0.03
72,11.379,0.01,0.2,-0.03
73,11.393,0.01,0.2,-0.03
74,11.412,0.01,0.2,-0.03
75,11.431,0.01,0.2,-0.03
76,11.45,0.01,0.2,-0.03
77,11.469,0.01,0.2,-0.03
78,11.488,0.01,0.2,-0.03
79,11.507,0.01,0.2,-0.03
80,11.526,0.01,0.2,-0.03
81,11.546,0.01,0.2,-0.03
82,11.564,0.01,0.2,-0.03
83,11.583,0.01,0.2,-0.03
84,11.602,0.01,0.2,-0.03
85,11.624,0.01,0.2,-0.03
86,11.647,0.01,0.2,-0.03
87,11.66,0.01,0.2,-0.03
88,11.678,0.01,0.2,-0.03
89,11.698,0.01,0.2,-0.03
90,11.723,0.01,0.2,-0.03
91,11.735,0.01,0.2,-0.03
92,11.754,0.01,0.2,-0.03
93,11.775,0.01,0.2,-0.03
94,11.794,0.01,0.2,-0.03
95,11.812,0.01,0.2,-0.03
96,11.831,0.01,0.2,-0.03
97,11.85,0.01,0.2,-0.03
98,11.869,0.01,0.2,-0.03
99,11.887,0.01,0.2,-0.03
100,11.907,0.01,0.2,-0.03
101,11.926,0.01,0.2,-0.03
102,11.945,0.01,0.2,-0.03
103,11.964,0.01,0.2,-0.03
104,11.983,0.01,0.2,-0.03
