time,ax,ay,az,wx,wy,wz
5.297,1.3,-0.15,-2.37,-1.02,-0.13,-0.46
5.297,1.3,-0.15,-2.37,-1.02,-0.13,-0.46
5.306,1.3,-0.15,-2.37,-1.13,-0.14,-0.5
5.306,1.3,-0.15,-2.37,-1.13,-0.14,-0.5
5.307,1.48,-0.13,-2.53,-1.13,-0.14,-0.5
5.307,1.48,-0.13,-2.53,-1.13,-0.14,-0.5
5.315,1.48,-0.13,-2.53,-1.26,-0.16,-0.55
5.315,1.48,-0.13,-2.53,-1.26,-0.16,-0.55
5.316,1.71,-0.09,-2.68,-1.26,-0.16,-0.55
5.316,1.71,-0.09,-2.68,-1.26,-0.16,-0.55
5.329,1.71,-0.09,-2.68,-1.37,-0.2,-0.63
5.33,1.71,-0.09,-2.68,-1.37,-0.2,-0.63
5.33,1.94,-0.04,-2.78,-1.37,-0.2,-0.63
5.331,1.94,-0.04,-2.78,-1.37,-0.2,-0.63
5.336,1.94,-0.04,-2.78,-1.47,-0.24,-0.73
5.336,1.94,-0.04,-2.78,-1.47,-0.24,-0.73
5.337,2.24,0.04,-2.85,-1.47,-0.24,-0.73
5.337,2.24,0.04,-2.85,-1.47,-0.24,-0.73
5.343,2.24,0.04,-2.85,-1.54,-0.29,-0.86
5.344,2.24,0.04,-2.85,-1.54,-0.29,-0.86
5.344,2.54,0.08,-2.89,-1.54,-0.29,-0.86
5.344,2.54,0.08,-2.89,-1.54,-0.29,-0.86
5.353,2.54,0.08,-2.89,-1.58,-0.33,-1.02
5.354,2.54,0.08,-2.89,-1.58,-0.33,-1.02
5.354,2.8,0.02,-2.88,-1.58,-0.33,-1.02
5.354,2.8,0.02,-2.88,-1.58,-0.33,-1.02
5.363,2.8,0.02,-2.88,-1.59,-0.36,-1.2
5.364,2.8,0.02,-2.88,-1.59,-0.36,-1.2
5.364,3.04,-0.12,-2.82,-1.59,-0.36,-1.2
5.365,3.04,-0.12,-2.82,-1.59,-0.36,-1.2
5.373,3.04,-0.12,-2.82,-1.55,-0.38,-1.39
5.374,3.04,-0.12,-2.82,-1.55,-0.38,-1.39
5.375,3.17,-0.39,-2.72,-1.55,-0.38,-1.39
5.375,3.17,-0.39,-2.72,-1.55,-0.38,-1.39
5.381,3.17,-0.39,-2.72,-1.48,-0.39,-1.57
5.383,3.17,-0.39,-2.72,-1.48,-0.39,-1.57
5.383,3.2,-0.82,-2.55,-1.48,-0.39,-1.57
5.384,3.2,-0.82,-2.55,-1.48,-0.39,-1.57
5.392,3.2,-0.82,-2.55,-1.36,-0.35,-1.72
5.393,3.2,-0.82,-2.55,-1.36,-0.35,-1.72
5.393,3.13,-1.38,-2.49,-1.36,-0.35,-1.72
5.394,3.13,-1.38,-2.49,-1.36,-0.35,-1.72
5.4,3.13,-1.38,-2.49,-1.2,-0.29,-1.79
5.401,3.13,-1.38,-2.49,-1.2,-0.29,-1.79
5.402,2.91,-3.1,-2.56,-1.2,-0.29,-1.79
5.402,2.91,-3.1,-2.56,-1.2,-0.29,-1.79
5.41,2.91,-3.1,-2.56,-1.02,-0.2,-1.77
5.411,2.91,-3.1,-2.56,-1.02,-0.2,-1.77
5.411,2.66,-3.38,-2.9,-1.02,-0.2,-1.77
5.412,2.66,-3.38,-2.9,-1.02,-0.2,-1.77
5.42,2.66,-3.38,-2.9,-0.85,-0.09,-1.65
5.421,2.66,-3.38,-2.9,-0.85,-0.09,-1.65
5.422,2.41,-3.84,-4.63,-0.85,-0.09,-1.65
5.422,2.41,-3.84,-4.63,-0.85,-0.09,-1.65
5.431,2.41,-3.84,-4.63,-0.85,-0.09,-1.65
5.432,2.41,-3.84,-4.63,-0.85,-0.09,-1.65
5.433,2.41,-3.84,-4.63,-0.85,-0.09,-1.65
5.434,2.41,-3.84,-4.63,-0.85,-0.09,-1.65
5.439,2.41,-3.84,-4.63,-0.77,0,-1.43
5.44,2.41,-3.84,-4.63,-0.77,0,-1.43
5.44,2.05,-4.89,-6.62,-0.77,0,-1.43
5.441,2.05,-4.89,-6.62,-0.77,0,-1.43
5.449,2.05,-4.89,-6.62,-0.92,0.06,-1.14
5.45,2.05,-4.89,-6.62,-0.92,0.06,-1.14
5.451,1.74,-5.2,-6.71,-0.92,0.06,-1.14
5.451,1.74,-5.2,-6.71,-0.92,0.06,-1.14
5.459,1.74,-5.2,-6.71,-1.32,0.07,-0.82
5.46,1.74,-5.2,-6.71,-1.32,0.07,-0.82
5.461,1.13,-5.22,-6.5,-1.32,0.07,-0.82
5.461,1.13,-5.22,-6.5,-1.32,0.07,-0.82
5.468,1.13,-5.22,-6.5,-1.81,0.03,-0.49
5.469,1.13,-5.22,-6.5,-1.81,0.03,-0.49
5.47,-0.73,-4.9,-4.37,-1.81,0.03,-0.49
5.471,-0.73,-4.9,-4.37,-1.81,0.03,-0.49
5.477,-0.73,-4.9,-4.37,-2.13,0.02,-0.12
5.479,-0.73,-4.9,-4.37,-2.13,0.02,-0.12
5.48,-2.53,-3.13,-1.88,-2.13,0.02,-0.12
5.481,-2.53,-3.13,-1.88,-2.13,0.02,-0.12
5.486,-2.53,-3.13,-1.88,-2.1,0.05,0.36
5.488,-2.53,-3.13,-1.88,-2.1,0.05,0.36
5.489,-4.32,-2.69,0.43,-2.1,0.05,0.36
5.489,-4.32,-2.69,0.43,-2.1,0.05,0.36
5.496,-4.32,-2.69,0.43,-1.64,0.04,1.03
5.497,-4.32,-2.69,0.43,-1.64,0.04,1.03
5.498,-6.02,-1.11,0.97,-1.64,0.04,1.03
5.498,-6.02,-1.11,0.97,-1.64,0.04,1.03
5.506,-6.02,-1.11,0.97,-1.36,-0.06,1.9
5.506,-6.02,-1.11,0.97,-1.36,-0.06,1.9
5.507,-6.22,-0.55,1.53,-1.36,-0.06,1.9
5.507,-6.22,-0.55,1.53,-1.36,-0.06,1.9
5.515,-6.22,-0.55,1.53,-1.46,-0.12,2.88
5.515,-6.22,-0.55,1.53,-1.46,-0.12,2.88
5.516,-6.17,0.05,1.68,-1.46,-0.12,2.88
5.516,-6.17,0.05,1.68,-1.46,-0.12,2.88
5.53,-6.17,0.05,1.68,-1.53,-0.14,3.79
5.531,-6.17,0.05,1.68,-1.53,-0.14,3.79
5.531,-4.56,0.5,1.41,-1.53,-0.14,3.79
5.532,-4.56,0.5,1.41,-1.53,-0.14,3.79
5.534,-4.56,0.5,1.41,-0.99,-0.17,4.45
5.536,-4.56,0.5,1.41,-0.99,-0.17,4.45
5.537,-2.91,0.68,-0.22,-0.99,-0.17,4.45
5.537,-2.91,0.68,-0.22,-0.99,-0.17,4.45
5.543,-2.91,0.68,-0.22,-0.09,-0.27,4.69
5.544,-2.91,0.68,-0.22,-0.09,-0.27,4.69
5.544,-1.27,0.58,-0.46,-0.09,-0.27,4.69
5.545,-1.27,0.58,-0.46,-0.09,-0.27,4.69
5.553,-1.27,0.58,-0.46,0.34,-0.27,4.44
5.554,-1.27,0.58,-0.46,0.34,-0.27,4.44
5.555,-0.86,0.36,-0.96,0.34,-0.27,4.44
5.555,-0.86,0.36,-0.96,0.34,-0.27,4.44
5.563,-0.86,0.36,-0.96,0.37,-0.26,3.74
5.564,-0.86,0.36,-0.96,0.37,-0.26,3.74
5.565,0.55,0.12,-1.39,0.37,-0.26,3.74
5.565,0.55,0.12,-1.39,0.37,-0.26,3.74
5.572,0.55,0.12,-1.39,0.13,-0.35,2.76
5.573,0.55,0.12,-1.39,0.13,-0.35,2.76
5.574,0.76,-0.05,-1.64,0.13,-0.35,2.76
5.574,0.76,-0.05,-1.64,0.13,-0.35,2.76
5.581,0.76,-0.05,-1.64,-0.25,-0.4,1.64
5.583,0.76,-0.05,-1.64,-0.25,-0.4,1.64
5.583,0.88,-0.05,-1.69,-0.25,-0.4,1.64
5.584,0.88,-0.05,-1.69,-0.25,-0.4,1.64
5.592,0.88,-0.05,-1.69,-0.65,-0.42,0.52
5.594,0.88,-0.05,-1.69,-0.65,-0.42,0.52
5.595,0.84,0.09,-1.51,-0.65,-0.42,0.52
5.595,0.84,0.09,-1.51,-0.65,-0.42,0.52
5.6,0.84,0.09,-1.51,-1,-0.4,-0.45
5.601,0.84,0.09,-1.51,-1,-0.4,-0.45
5.602,0.65,0.42,-1.27,-1,-0.4,-0.45
5.602,0.65,0.42,-1.27,-1,-0.4,-0.45
5.61,0.65,0.42,-1.27,-1.24,-0.36,-1.19
5.611,0.65,0.42,-1.27,-1.24,-0.36,-1.19
5.611,0.42,0.9,-0.97,-1.24,-0.36,-1.19
5.612,0.42,0.9,-0.97,-1.24,-0.36,-1.19
5.621,0.42,0.9,-0.97,-1.36,-0.31,-1.64
5.622,0.42,0.9,-0.97,-1.36,-0.31,-1.64
5.622,0.24,1.45,-0.62,-1.36,-0.31,-1.64
5.623,0.24,1.45,-0.62,-1.36,-0.31,-1.64
5.631,0.24,1.45,-0.62,-1.36,-0.31,-1.64
5.632,0.24,1.45,-0.62,-1.36,-0.31,-1.64
5.633,0.24,1.45,-0.62,-1.36,-0.31,-1.64
5.633,0.24,1.45,-0.62,-1.36,-0.31,-1.64
5.639,0.24,1.45,-0.62,-1.35,-0.26,-1.85
5.64,0.24,1.45,-0.62,-1.35,-0.26,-1.85
5.64,0.2,2.7,0.02,-1.35,-0.26,-1.85
5.64,0.2,2.7,0.02,-1.35,-0.26,-1.85
5.648,0.2,2.7,0.02,-1.25,-0.23,-1.87
5.649,0.2,2.7,0.02,-1.25,-0.23,-1.87
5.649,0.22,3.3,0.24,-1.25,-0.23,-1.87
5.65,0.22,3.3,0.24,-1.25,-0.23,-1.87
5.659,0.22,3.3,0.24,-1.05,-0.21,-1.76
5.66,0.22,3.3,0.24,-1.05,-0.21,-1.76
5.661,0.25,3.88,0.32,-1.05,-0.21,-1.76
5.661,0.25,3.88,0.32,-1.05,-0.21,-1.76
5.668,0.25,3.88,0.32,-0.79,-0.21,-1.59
5.669,0.25,3.88,0.32,-0.79,-0.21,-1.59
5.67,0.25,4.44,0.28,-0.79,-0.21,-1.59
5.67,0.25,4.44,0.28,-0.79,-0.21,-1.59
5.677,0.25,4.44,0.28,-0.54,-0.23,-1.42
5.679,0.25,4.44,0.28,-0.54,-0.23,-1.42
5.679,0.25,5.01,0.13,-0.54,-0.23,-1.42
5.68,0.25,5.01,0.13,-0.54,-0.23,-1.42
5.687,0.25,5.01,0.13,-0.35,-0.25,-1.27
5.688,0.25,5.54,-0.12,-0.35,-0.25,-1.27
5.688,0.25,5.54,-0.12,-0.35,-0.25,-1.27
5.689,0.25,5.54,-0.12,-0.35,-0.25,-1.27
5.697,0.25,5.54,-0.12,-0.28,-0.27,-1.13
5.698,0.25,5.54,-0.12,-0.28,-0.27,-1.13
5.699,0.26,5.96,-0.42,-0.28,-0.27,-1.13
5.699,0.26,5.96,-0.42,-0.28,-0.27,-1.13
5.707,0.26,5.96,-0.42,-0.35,-0.29,-1.01
5.708,0.26,5.96,-0.42,-0.35,-0.29,-1.01
5.709,0.31,6.23,-0.69,-0.35,-0.29,-1.01
5.71,0.31,6.23,-0.69,-0.35,-0.29,-1.01
5.715,0.31,6.23,-0.69,-0.58,-0.29,-0.9
5.716,0.31,6.23,-0.69,-0.58,-0.29,-0.9
5.716,0.42,6.35,-0.85,-0.58,-0.29,-0.9
5.717,0.42,6.35,-0.85,-0.58,-0.29,-0.9
5.731,0.42,6.35,-0.85,-0.96,-0.28,-0.83
5.732,0.42,6.35,-0.85,-0.96,-0.28,-0.83
5.733,0.59,6.39,-0.82,-0.96,-0.28,-0.83
5.734,0.59,6.39,-0.82,-0.96,-0.28,-0.83
5.734,0.59,6.39,-0.82,-1.44,-0.27,-0.81
5.735,0.59,6.39,-0.82,-1.44,-0.27,-0.81
5.735,0.74,6.39,-0.66,-1.44,-0.27,-0.81
5.736,0.74,6.39,-0.66,-1.44,-0.27,-0.81
5.743,0.74,6.39,-0.66,-1.9,-0.25,-0.88
5.744,0.74,6.39,-0.66,-1.9,-0.25,-0.88
5.745,0.87,6.37,-0.45,-1.9,-0.25,-0.88
5.745,0.87,6.37,-0.45,-1.9,-0.25,-0.88
5.753,0.87,6.37,-0.45,-2.24,-0.23,-1.02
5.754,0.87,6.37,-0.45,-2.24,-0.23,-1.02
5.755,0.92,6.27,-0.26,-2.24,-0.23,-1.02
5.755,0.92,6.27,-0.26,-2.24,-0.23,-1.02
5.762,0.92,6.27,-0.26,-2.37,-0.2,-1.17
5.763,0.92,6.27,-0.26,-2.37,-0.2,-1.17
5.764,0.88,6.06,-0.18,-2.37,-0.2,-1.17
5.765,0.88,6.06,-0.18,-2.37,-0.2,-1.17
5.772,0.88,6.06,-0.18,-2.29,-0.16,-1.33
5.773,0.88,6.06,-0.18,-2.29,-0.16,-1.33
5.774,0.79,5.77,-0.23,-2.29,-0.16,-1.33
5.774,0.79,5.77,-0.23,-2.29,-0.16,-1.33
5.782,0.79,5.77,-0.23,-2.04,-0.12,-1.5
5.784,0.79,5.77,-0.23,-2.04,-0.12,-1.5
5.784,0.65,5.4,-0.41,-2.04,-0.12,-1.5
5.785,0.65,5.4,-0.41,-2.04,-0.12,-1.5
5.792,0.65,5.4,-0.41,-1.73,-0.07,-1.55
5.793,0.65,5.4,-0.41,-1.73,-0.07,-1.55
5.794,0.46,4.99,-0.73,-1.73,-0.07,-1.55
5.795,0.46,4.99,-0.73,-1.73,-0.07,-1.55
5.801,0.46,4.99,-0.73,-1.43,-0.05,-1.45
5.802,0.46,4.99,-0.73,-1.43,-0.05,-1.45
5.802,0.28,4.56,-1.19,-1.43,-0.05,-1.45
5.803,0.28,4.56,-1.19,-1.43,-0.05,-1.45
5.81,0.28,4.56,-1.19,-1.25,-0.07,-1.22
5.812,0.28,4.56,-1.19,-1.25,-0.07,-1.22
5.813,0.12,4.08,-1.79,-1.25,-0.07,-1.22
5.813,0.12,4.08,-1.79,-1.25,-0.07,-1.22
5.82,0.12,4.08,-1.79,-1.25,-0.07,-1.22
5.82,0.12,4.08,-1.79,-1.25,-0.07,-1.22
5.821,0.12,4.08,-1.79,-1.25,-0.07,-1.22
5.822,0.12,4.08,-1.79,-1.25,-0.07,-1.22
5.83,0.12,4.08,-1.79,-1.23,-0.13,-0.88
5.831,0.12,4.08,-1.79,-1.23,-0.13,-0.88
5.832,-0.06,3.25,-3.64,-1.23,-0.13,-0.88
5.833,-0.06,3.25,-3.64,-1.23,-0.13,-0.88
5.839,-0.06,3.25,-3.64,-1.46,-0.22,-0.49
5.841,-0.06,3.25,-3.64,-1.46,-0.22,-0.49
5.841,-0.08,2.9,-4.07,-1.46,-0.22,-0.49
5.841,-0.08,2.9,-4.07,-1.46,-0.22,-0.49
5.848,-0.08,2.9,-4.07,-1.94,-0.34,-0.14
5.849,-0.08,2.9,-4.07,-1.94,-0.34,-0.14
5.849,-0.06,2.57,-4.38,-1.94,-0.34,-0.14
5.85,-0.06,2.57,-4.38,-1.94,-0.34,-0.14
5.859,-0.06,2.57,-4.38,-2.54,-0.48,0.12
5.86,-0.06,2.57,-4.38,-2.54,-0.48,0.12
5.861,-0.1,2.14,-4.47,-2.54,-0.48,0.12
5.861,-0.1,2.14,-4.47,-2.54,-0.48,0.12
5.868,-0.1,2.14,-4.47,-3,-0.6,0.25
5.87,-0.1,2.14,-4.47,-3,-0.6,0.25
5.87,-0.24,1.56,-4.21,-3,-0.6,0.25
5.871,-0.24,1.56,-4.21,-3,-0.6,0.25
5.876,-0.24,1.56,-4.21,-3.15,-0.69,0.3
5.878,-0.24,1.56,-4.21,-3.15,-0.69,0.3
5.878,-0.53,-0.03,-3.63,-3.15,-0.69,0.3
5.879,-0.53,-0.03,-3.63,-3.15,-0.69,0.3
5.886,-0.53,-0.03,-3.63,-2.95,-0.69,0.33
5.887,-0.53,-0.03,-3.63,-2.95,-0.69,0.33
5.888,-0.89,-0.49,-2.94,-2.95,-0.69,0.33
5.889,-0.89,-0.49,-2.94,-2.95,-0.69,0.33
5.908,-0.89,-0.49,-2.94,-2.4,-0.6,0.44
5.91,-0.89,-0.49,-2.94,-2.4,-0.6,0.44
5.911,-1.04,-0.81,-2.35,-2.4,-0.6,0.44
5.912,-1.04,-0.81,-2.35,-2.4,-0.6,0.44
5.913,-1.04,-0.81,-2.35,-1.61,-0.43,0.63
5.914,-1.04,-0.81,-2.35,-1.61,-0.43,0.63
5.915,-0.85,-0.64,-2.01,-1.61,-0.43,0.63
5.915,-0.85,-0.64,-2.01,-1.61,-0.43,0.63
5.916,-0.85,-0.64,-2.01,-0.74,-0.25,0.84
5.917,-0.85,-0.64,-2.01,-0.74,-0.25,0.84
5.918,-0.32,0.91,-1.88,-0.74,-0.25,0.84
5.918,-0.32,0.91,-1.88,-0.74,-0.25,0.84
5.925,-0.32,0.91,-1.88,0,-0.11,0.95
5.926,-0.32,0.91,-1.88,0,-0.11,0.95
5.926,1.36,2.84,-1.62,0,-0.11,0.95
5.926,1.36,2.84,-1.62,0,-0.11,0.95
5.934,1.36,2.84,-1.62,0.49,-0.02,0.89
5.935,1.36,2.84,-1.62,0.49,-0.02,0.89
5.935,1.46,4.52,0.02,0.49,-0.02,0.89
5.936,1.46,4.52,0.02,0.49,-0.02,0.89
5.943,1.46,4.52,0.02,0.7,0.05,0.59
5.944,1.46,4.52,0.02,0.7,0.05,0.59
5.945,1.41,4.95,0.62,0.7,0.05,0.59
5.946,1.41,4.95,0.62,0.7,0.05,0.59
5.953,1.41,4.95,0.62,0.77,0.1,0.11
5.953,1.41,4.95,0.62,0.77,0.1,0.11
5.954,1,5.19,2.58,0.77,0.1,0.11
5.955,1,5.19,2.58,0.77,0.1,0.11
5.963,1,5.19,2.58,0.92,0.14,-0.42
5.965,1,5.19,2.58,0.92,0.14,-0.42
5.967,-0.63,5.05,2.95,0.92,0.14,-0.42
5.967,-0.63,5.05,2.95,0.92,0.14,-0.42
5.972,-0.63,5.05,2.95,1.35,0.13,-0.77
5.972,-0.63,5.05,2.95,1.35,0.13,-0.77
5.972,-2.68,3.28,2.82,1.35,0.13,-0.77
5.973,-2.68,3.28,2.82,1.35,0.13,-0.77
6.001,-2.68,3.28,2.82,2.09,0.02,-0.67
6.002,-2.68,3.28,2.82,2.09,0.02,-0.67
6.003,-6.43,1.08,-0.33,2.09,0.02,-0.67
6.003,-6.43,1.08,-0.33,2.09,0.02,-0.67
6.004,-6.43,1.08,-0.33,2.83,-0.25,0.18
6.004,-6.43,1.08,-0.33,2.83,-0.25,0.18
6.005,-8.53,-2.31,-2.49,2.83,-0.25,0.18
6.005,-8.53,-2.31,-2.49,2.83,-0.25,0.18
6.006,-8.53,-2.31,-2.49,2.75,-0.29,1.88
6.006,-8.53,-2.31,-2.49,2.75,-0.29,1.88
6.006,-8.78,-6.26,-2.65,2.75,-0.29,1.88
6.006,-8.78,-6.26,-2.65,2.75,-0.29,1.88
6.01,-8.78,-6.26,-2.65,2.03,0,3.77
6.011,-8.78,-6.26,-2.65,2.03,0,3.77
6.012,-8.43,-9.72,-2.32,2.03,0,3.77
6.012,-8.43,-9.72,-2.32,2.03,0,3.77
6.02,-8.43,-9.72,-2.32,2.03,0,3.77
6.021,-8.43,-9.72,-2.32,2.03,0,3.77
6.021,-8.43,-9.72,-2.32,2.03,0,3.77
6.021,-8.43,-9.72,-2.32,2.03,0,3.77
6.029,-8.43,-9.72,-2.32,1.44,0.04,4.85
6.03,-8.43,-9.72,-2.32,1.44,0.04,4.85
6.03,-0.96,-10.23,1.67,1.44,0.04,4.85
6.031,-0.96,-10.23,1.67,1.44,0.04,4.85
6.039,-0.96,-10.23,1.67,1.07,-0.18,4.65
6.04,-0.96,-10.23,1.67,1.07,-0.18,4.65
6.04,1.25,-8.31,1.88,1.07,-0.18,4.65
6.041,1.25,-8.31,1.88,1.07,-0.18,4.65
