time,ax,ay,az,wx,wy,wz
13.043,0.78,1.24,-1.48,-0.57,-1.42,-0.14
13.05,0.78,1.24,-1.48,-0.4,-1.32,-0.16
13.051,0.78,1.24,-1.48,-0.4,-1.32,-0.16
13.052,1,1.45,-1.02,-0.4,-1.32,-0.16
13.052,1,1.45,-1.02,-0.4,-1.32,-0.16
13.065,1,1.45,-1.02,-0.25,-1.2,-0.31
13.066,1,1.45,-1.02,-0.25,-1.2,-0.31
13.066,1.06,1.63,-0.48,-0.25,-1.2,-0.31
13.067,1.06,1.63,-0.48,-0.25,-1.2,-0.31
13.068,1.06,1.63,-0.48,-0.08,-1.02,-0.53
13.069,1.06,1.63,-0.48,-0.08,-1.02,-0.53
13.069,0.99,1.82,-0.02,-0.08,-1.02,-0.53
13.07,0.99,1.82,-0.02,-0.08,-1.02,-0.53
13.091,0.99,1.82,-0.02,0.14,-0.76,-0.74
13.092,0.99,1.82,-0.02,0.14,-0.76,-0.74
13.092,0.81,2.02,0.28,0.14,-0.76,-0.74
13.092,0.81,2.02,0.28,0.14,-0.76,-0.74
13.093,0.81,2.02,0.28,0.4,-0.48,-0.87
13.093,0.81,2.02,0.28,0.4,-0.48,-0.87
13.093,0.46,2.12,0.41,0.4,-0.48,-0.87
13.093,0.46,2.12,0.41,0.4,-0.48,-0.87
13.097,0.46,2.12,0.41,0.67,-0.21,-0.9
13.097,0.46,2.12,0.41,0.67,-0.21,-0.9
13.098,-0.06,1.91,0.43,0.67,-0.21,-0.9
13.098,-0.06,1.91,0.43,0.67,-0.21,-0.9
13.106,-0.06,1.91,0.43,0.91,0.01,-0.81
13.107,-0.06,1.91,0.43,0.91,0.01,-0.81
13.108,-1.71,-0.26,0.44,0.91,0.01,-0.81
13.108,-1.71,-0.26,0.44,0.91,0.01,-0.81
13.116,-1.71,-0.26,0.44,1.08,0.21,-0.52
13.117,-1.71,-0.26,0.44,1.08,0.21,-0.52
13.118,-3.37,-2.47,0.6,1.08,0.21,-0.52
13.118,-3.37,-2.47,0.6,1.08,0.21,-0.52
13.126,-3.37,-2.47,0.6,1.23,0.43,0.06
13.127,-3.37,-2.47,0.6,1.23,0.43,0.06
13.127,-5.01,-4.16,1.18,1.23,0.43,0.06
13.128,-5.01,-4.16,1.18,1.23,0.43,0.06
13.135,-5.01,-4.16,1.18,1.43,0.77,0.99
13.136,-5.01,-4.16,1.18,1.43,0.77,0.99
13.136,-5.26,-4.57,3.3,1.43,0.77,0.99
13.137,-5.26,-4.57,3.3,1.43,0.77,0.99
13.144,-5.26,-4.57,3.3,1.75,1.27,2.07
13.145,-5.26,-4.57,3.3,1.75,1.27,2.07
13.145,-5.54,-5.08,4.9,1.75,1.27,2.07
13.145,-5.54,-5.08,4.9,1.75,1.27,2.07
13.154,-5.54,-5.08,4.9,2.3,1.93,3
13.155,-5.54,-5.08,4.9,2.3,1.93,3
13.156,-5.69,-5.47,5.53,2.3,1.93,3
13.156,-5.69,-5.47,5.53,2.3,1.93,3
13.167,-5.69,-5.47,5.53,3.04,2.59,3.53
13.169,-5.69,-5.47,5.53,3.04,2.59,3.53
13.169,-5.74,-5.61,5.93,3.04,2.59,3.53
13.17,-5.74,-5.61,5.93,3.04,2.59,3.53
13.191,-5.74,-5.61,5.93,3.78,3.06,3.67
13.194,-5.74,-5.61,5.93,3.78,3.06,3.67
13.194,-5.65,-5.42,5.93,3.78,3.06,3.67
13.195,-5.65,-5.42,5.93,3.78,3.06,3.67
13.195,-5.65,-5.42,5.93,4.28,3.23,3.51
13.195,-5.65,-5.42,5.93,4.28,3.23,3.51
13.195,-5.3,-4.86,5.71,4.28,3.23,3.51
13.196,-5.3,-4.86,5.71,4.28,3.23,3.51
13.196,-5.3,-4.86,5.71,4.46,3.13,3.2
13.196,-5.3,-4.86,5.71,4.46,3.13,3.2
13.196,-3.54,-3.35,5.32,4.46,3.13,3.2
13.197,-3.54,-3.35,5.32,4.46,3.13,3.2
13.202,-3.54,-3.35,5.32,4.35,2.85,2.81
13.202,-3.54,-3.35,5.32,4.35,2.85,2.81
13.203,-3.07,-3.32,3.68,4.35,2.85,2.81
13.203,-3.07,-3.32,3.68,4.35,2.85,2.81
13.211,-3.07,-3.32,3.68,4.35,2.85,2.81
13.211,-3.07,-3.32,3.68,4.35,2.85,2.81
13.212,-3.07,-3.32,3.68,4.35,2.85,2.81
13.212,-3.07,-3.32,3.68,4.35,2.85,2.81
13.22,-3.07,-3.32,3.68,4,2.43,2.36
13.221,-3.07,-3.32,3.68,4,2.43,2.36
13.222,0.5,-3.98,0.19,4,2.43,2.36
13.222,0.5,-3.98,0.19,4,2.43,2.36
13.23,0.5,-3.98,0.19,3.34,1.83,1.8
13.231,0.5,-3.98,0.19,3.34,1.83,1.8
13.232,2.09,-4.18,-0.14,3.34,1.83,1.8
13.232,2.09,-4.18,-0.14,3.34,1.83,1.8
13.24,2.09,-4.18,-0.14,2.27,0.97,1.05
13.241,2.09,-4.18,-0.14,2.27,0.97,1.05
13.241,3.82,-3.93,-0.31,2.27,0.97,1.05
13.242,3.82,-3.93,-0.31,2.27,0.97,1.05
13.249,3.82,-3.93,-0.31,0.93,-0.16,0.06
13.25,3.82,-3.93,-0.31,0.93,-0.16,0.06
13.251,4.14,-1.95,1.19,0.93,-0.16,0.06
13.252,4.14,-1.95,1.19,0.93,-0.16,0.06
13.264,4.14,-1.95,1.19,-0.3,-1.33,-1.1
13.265,4.14,-1.95,1.19,-0.3,-1.33,-1.1
13.265,4.59,-1.52,3.56,-0.3,-1.33,-1.1
13.266,4.59,-1.52,3.56,-0.3,-1.33,-1.1
13.268,4.59,-1.52,3.56,-1.02,-2.21,-2.25
13.269,4.59,-1.52,3.56,-1.02,-2.21,-2.25
13.269,4.96,-0.93,5.52,-1.02,-2.21,-2.25
13.27,4.96,-0.93,5.52,-1.02,-2.21,-2.25
13.295,4.96,-0.93,5.52,-1.08,-2.57,-3.19
13.296,4.96,-0.93,5.52,-1.08,-2.57,-3.19
13.296,5.11,-0.52,5.94,-1.08,-2.57,-3.19
13.296,5.11,-0.52,5.94,-1.08,-2.57,-3.19
13.297,5.11,-0.52,5.94,-0.58,-2.5,-3.89
13.297,5.11,-0.52,5.94,-0.58,-2.5,-3.89
13.297,4.89,-0.4,6.44,-0.58,-2.5,-3.89
13.298,4.89,-0.4,6.44,-0.58,-2.5,-3.89
13.298,4.89,-0.4,6.44,0.24,-2.18,-4.34
13.298,4.89,-0.4,6.44,0.24,-2.18,-4.34
13.299,4.32,-0.45,6.75,0.24,-2.18,-4.34
13.299,4.32,-0.45,6.75,0.24,-2.18,-4.34
13.306,4.32,-0.45,6.75,1.09,-1.82,-4.55
13.307,4.32,-0.45,6.75,1.09,-1.82,-4.55
13.307,2.65,-0.54,6.74,1.09,-1.82,-4.55
13.307,2.65,-0.54,6.74,1.09,-1.82,-4.55
13.316,2.65,-0.54,6.74,1.81,-1.5,-4.47
13.317,2.65,-0.54,6.74,1.81,-1.5,-4.47
13.318,2.1,-0.5,6.44,1.81,-1.5,-4.47
13.318,2.1,-0.5,6.44,1.81,-1.5,-4.47
13.326,2.1,-0.5,6.44,2.33,-1.2,-4.07
13.327,2.1,-0.5,6.44,2.33,-1.2,-4.07
13.327,0.36,-0.28,6.01,2.33,-1.2,-4.07
13.327,0.36,-0.28,6.01,2.33,-1.2,-4.07
13.335,0.36,-0.28,6.01,2.62,-0.93,-3.37
13.335,0.36,-0.28,6.01,2.62,-0.93,-3.37
13.336,0.02,0.03,5.54,2.62,-0.93,-3.37
13.336,0.02,0.03,5.54,2.62,-0.93,-3.37
13.344,0.02,0.03,5.54,2.71,-0.67,-2.81
13.344,0.02,0.03,5.54,2.71,-0.67,-2.81
13.345,-0.53,0.39,5.1,2.71,-0.67,-2.81
13.345,-0.53,0.39,5.1,2.71,-0.67,-2.81
13.354,-0.53,0.39,5.1,2.63,-0.45,-2.11
13.354,-0.53,0.39,5.1,2.63,-0.45,-2.11
13.355,-2.25,0.81,4.62,2.63,-0.45,-2.11
13.356,-2.25,0.81,4.62,2.63,-0.45,-2.11
13.364,-2.25,0.81,4.62,2.44,-0.24,-1.03
13.365,-2.25,0.81,4.62,2.44,-0.24,-1.03
13.366,-2.63,1.22,3.99,2.44,-0.24,-1.03
13.366,-2.63,1.22,3.99,2.44,-0.24,-1.03
13.373,-2.63,1.22,3.99,2.16,-0.01,-0.01
13.374,-2.63,1.22,3.99,2.16,-0.01,-0.01
13.374,-4.39,1.57,1.91,2.16,-0.01,-0.01
13.374,-4.39,1.57,1.91,2.16,-0.01,-0.01
13.399,-4.39,1.57,1.91,1.8,0.26,0.99
13.4,-4.39,1.57,1.91,1.8,0.26,0.99
13.4,-4.77,1.92,1.32,1.8,0.26,0.99
13.4,-4.77,1.92,1.32,1.8,0.26,0.99
13.401,-4.77,1.92,1.32,1.28,0.55,2.02
13.401,-4.77,1.92,1.32,1.28,0.55,2.02
13.401,-6.51,2.14,-0.53,1.28,0.55,2.02
13.401,-6.51,2.14,-0.53,1.28,0.55,2.02
13.402,-6.51,2.14,-0.53,0.56,0.82,3.08
13.402,-6.51,2.14,-0.53,0.56,0.82,3.08
13.402,-6.6,2.26,-0.82,0.56,0.82,3.08
13.403,-6.6,2.26,-0.82,0.56,0.82,3.08
13.411,-6.6,2.26,-0.82,0.56,0.82,3.08
13.411,-6.6,2.26,-0.82,0.56,0.82,3.08
13.412,-6.6,2.26,-0.82,0.56,0.82,3.08
13.412,-6.6,2.26,-0.82,0.56,0.82,3.08
13.421,-6.6,2.26,-0.82,-0.32,1.07,4.16
13.422,-6.6,2.26,-0.82,-0.32,1.07,4.16
13.422,-6.19,2.24,-0.95,-0.32,1.07,4.16
13.423,-6.19,2.24,-0.95,-0.32,1.07,4.16
13.43,-6.19,2.24,-0.95,-1.25,1.25,5.12
13.432,-6.19,2.24,-0.95,-1.25,1.25,5.12
13.432,-4.3,2.1,-0.96,-1.25,1.25,5.12
13.432,-4.3,2.1,-0.96,-1.25,1.25,5.12
13.454,-4.3,2.1,-0.96,-2.06,1.23,5.74
13.455,-4.3,2.1,-0.96,-2.06,1.23,5.74
13.456,-2.28,1.82,-0.9,-2.06,1.23,5.74
13.456,-2.28,1.82,-0.9,-2.06,1.23,5.74
13.457,-2.28,1.82,-0.9,-3.23,0.82,4.53
13.457,-2.28,1.82,-0.9,-3.23,0.82,4.53
13.458,-0.2,1.4,-0.91,-3.23,0.82,4.53
13.459,-0.2,1.4,-0.91,-3.23,0.82,4.53
13.459,-0.2,1.4,-0.91,-3.23,0.82,4.53
13.46,-0.2,1.4,-0.91,-3.23,0.82,4.53
13.46,-0.2,1.4,-0.91,-3.23,0.82,4.53
13.461,-0.2,1.4,-0.91,-3.23,0.82,4.53
13.469,-0.2,1.4,-0.91,-2.34,-0.57,2.64
13.47,-0.2,1.4,-0.91,-2.34,-0.57,2.64
13.47,1.84,0.24,-0.18,-2.34,-0.57,2.64
13.471,1.84,0.24,-0.18,-2.34,-0.57,2.64
13.504,1.84,0.24,-0.18,-2.34,-0.57,2.64
13.505,1.84,0.24,-0.18,-2.34,-0.57,2.64
13.505,1.84,0.24,-0.18,-2.34,-0.57,2.64
13.506,1.84,0.24,-0.18,-2.34,-0.57,2.64
13.506,1.84,0.24,-0.18,-2.1,-1.45,-1.48
13.506,1.84,0.24,-0.18,-2.1,-1.45,-1.48
13.507,2.49,-0.78,0.26,-2.1,-1.45,-1.48
13.507,2.49,-0.78,0.26,-2.1,-1.45,-1.48
13.507,2.49,-0.78,0.26,-1.54,-1.46,-2.89
13.507,2.49,-0.78,0.26,-1.54,-1.46,-2.89
13.508,2.53,-1.03,0.25,-1.54,-1.46,-2.89
13.508,2.53,-1.03,0.25,-1.54,-1.46,-2.89
13.508,2.53,-1.03,0.25,-0.99,-1.26,-3.66
13.508,2.53,-1.03,0.25,-0.99,-1.26,-3.66
13.509,2.48,-1.06,0.09,-0.99,-1.26,-3.66
13.509,2.48,-1.06,0.09,-0.99,-1.26,-3.66
13.515,2.48,-1.06,0.09,-0.54,-1.26,-4.06
13.516,2.48,-1.06,0.09,-0.54,-1.26,-4.06
13.516,2.4,-0.84,-0.08,-0.54,-1.26,-4.06
13.516,2.4,-0.84,-0.08,-0.54,-1.26,-4.06
13.526,2.4,-0.84,-0.08,-0.21,-1.26,-4.15
13.527,2.4,-0.84,-0.08,-0.21,-1.26,-4.15
13.527,2.21,-0.51,-0.24,-0.21,-1.26,-4.15
13.528,2.21,-0.51,-0.24,-0.21,-1.26,-4.15
13.535,2.21,-0.51,-0.24,0,-1.25,-4.02
13.536,2.21,-0.51,-0.24,0,-1.25,-4.02
13.536,1.87,-0.19,-0.36,0,-1.25,-4.02
13.537,1.87,-0.19,-0.36,0,-1.25,-4.02
13.544,1.87,-0.19,-0.36,0.12,-1.24,-3.75
13.545,1.87,-0.19,-0.36,0.12,-1.24,-3.75
13.546,1.35,0,-0.37,0.12,-1.24,-3.75
13.546,1.35,0,-0.37,0.12,-1.24,-3.75
13.553,1.35,0,-0.37,0.2,-1.23,-3.38
13.554,1.35,0,-0.37,0.2,-1.23,-3.38
13.554,-0.15,0.02,-0.34,0.2,-1.23,-3.38
13.555,-0.15,0.02,-0.34,0.2,-1.23,-3.38
13.563,-0.15,0.02,-0.34,0.25,-1.21,-2.88
13.564,-0.15,0.02,-0.34,0.25,-1.21,-2.88
13.565,-0.63,-0.11,-0.29,0.25,-1.21,-2.88
13.565,-0.63,-0.11,-0.29,0.25,-1.21,-2.88
13.573,-0.63,-0.11,-0.29,0.29,-1.17,-2.22
13.574,-0.63,-0.11,-0.29,0.29,-1.17,-2.22
13.574,-1.18,-0.27,-0.34,0.29,-1.17,-2.22
13.575,-1.18,-0.27,-0.34,0.29,-1.17,-2.22
13.583,-1.18,-0.27,-0.34,0.34,-1.08,-1.43
13.584,-1.18,-0.27,-0.34,0.34,-1.08,-1.43
13.585,-1.57,-0.3,-0.57,0.34,-1.08,-1.43
13.585,-1.57,-0.3,-0.57,0.34,-1.08,-1.43
13.618,-1.57,-0.3,-0.57,0.37,-0.94,-0.59
13.619,-1.57,-0.3,-0.57,0.37,-0.94,-0.59
13.619,-1.69,-0.26,-0.88,0.37,-0.94,-0.59
13.62,-1.69,-0.26,-0.88,0.37,-0.94,-0.59
13.62,-1.69,-0.26,-0.88,0.37,-0.78,0.17
13.62,-1.69,-0.26,-0.88,0.37,-0.78,0.17
13.62,-1.54,-0.13,-1.19,0.37,-0.78,0.17
13.621,-1.54,-0.13,-1.19,0.37,-0.78,0.17
13.621,-1.54,-0.13,-1.19,0.37,-0.78,0.17
13.621,-1.54,-0.13,-1.19,0.37,-0.78,0.17
13.622,-1.54,-0.13,-1.19,0.37,-0.78,0.17
13.622,-1.54,-0.13,-1.19,0.37,-0.78,0.17
13.622,-1.54,-0.13,-1.19,0.31,-0.65,0.79
13.622,-1.54,-0.13,-1.19,0.31,-0.65,0.79
13.623,-0.84,0,-1.16,0.31,-0.65,0.79
13.623,-0.84,0,-1.16,0.31,-0.65,0.79
13.629,-0.84,0,-1.16,0.19,-0.57,1.21
13.63,-0.84,0,-1.16,0.19,-0.57,1.21
13.631,-0.35,-0.02,-0.83,0.19,-0.57,1.21
13.631,-0.35,-0.02,-0.83,0.19,-0.57,1.21
13.639,-0.35,-0.02,-0.83,0.06,-0.55,1.39
13.64,-0.35,-0.02,-0.83,0.06,-0.55,1.39
13.641,0.12,-0.1,-0.34,0.06,-0.55,1.39
13.641,0.12,-0.1,-0.34,0.06,-0.55,1.39
13.649,0.12,-0.1,-0.34,-0.02,-0.54,1.33
13.65,0.12,-0.1,-0.34,-0.02,-0.54,1.33
13.651,0.56,-0.13,0.15,-0.02,-0.54,1.33
13.651,0.56,-0.13,0.15,-0.02,-0.54,1.33
13.662,0.56,-0.13,0.15,0.01,-0.52,1.08
13.663,0.56,-0.13,0.15,0.01,-0.52,1.08
13.663,0.94,-0.15,0.53,0.01,-0.52,1.08
13.664,0.94,-0.15,0.53,0.01,-0.52,1.08
13.667,0.94,-0.15,0.53,0.17,-0.45,0.71
13.668,0.94,-0.15,0.53,0.17,-0.45,0.71
13.669,1.23,-0.14,0.78,0.17,-0.45,0.71
13.669,1.23,-0.14,0.78,0.17,-0.45,0.71
13.69,1.23,-0.14,0.78,0.41,-0.36,0.28
13.691,1.23,-0.14,0.78,0.41,-0.36,0.28
13.692,1.41,-0.06,0.84,0.41,-0.36,0.28
13.692,1.41,-0.06,0.84,0.41,-0.36,0.28
13.692,1.41,-0.06,0.84,0.66,-0.27,-0.13
13.692,1.41,-0.06,0.84,0.66,-0.27,-0.13
13.693,1.46,0.03,0.78,0.66,-0.27,-0.13
13.693,1.46,0.03,0.78,0.66,-0.27,-0.13
13.696,1.46,0.03,0.78,0.86,-0.22,-0.5
13.697,1.46,0.03,0.78,0.86,-0.22,-0.5
13.697,1.4,0.05,0.6,0.86,-0.22,-0.5
13.697,1.4,0.05,0.6,0.86,-0.22,-0.5
13.705,1.4,0.05,0.6,0.97,-0.22,-0.79
13.706,1.4,0.05,0.6,0.97,-0.22,-0.79
13.706,1.18,-0.2,0.37,0.97,-0.22,-0.79
13.706,1.18,-0.2,0.37,0.97,-0.22,-0.79
13.715,1.18,-0.2,0.37,0.97,-0.28,-0.98
13.716,1.18,-0.2,0.37,0.97,-0.28,-0.98
13.717,0.87,-0.74,0.12,0.97,-0.28,-0.98
13.717,0.87,-0.74,0.12,0.97,-0.28,-0.98
13.726,0.87,-0.74,0.12,0.86,-0.37,-1.06
13.727,0.87,-0.74,0.12,0.86,-0.37,-1.06
13.727,0.53,-2.32,-0.13,0.86,-0.37,-1.06
13.727,0.53,-2.32,-0.13,0.86,-0.37,-1.06
13.734,0.53,-2.32,-0.13,0.64,-0.5,-1.02
13.735,0.53,-2.32,-0.13,0.64,-0.5,-1.02
13.735,0.36,-2.7,-0.43,0.64,-0.5,-1.02
13.736,0.36,-2.7,-0.43,0.64,-0.5,-1.02
13.743,0.36,-2.7,-0.43,0.33,-0.64,-0.87
13.744,0.36,-2.7,-0.43,0.33,-0.64,-0.87
13.744,0.54,-2.98,-0.94,0.33,-0.64,-0.87
13.745,0.54,-2.98,-0.94,0.33,-0.64,-0.87
13.753,0.54,-2.98,-0.94,-0.03,-0.78,-0.68
13.754,0.54,-2.98,-0.94,-0.03,-0.78,-0.68
13.754,0.89,-3.07,-2.52,-0.03,-0.78,-0.68
13.754,0.89,-3.07,-2.52,-0.03,-0.78,-0.68
13.762,0.89,-3.07,-2.52,-0.44,-0.93,-0.5
13.763,0.89,-3.07,-2.52,-0.44,-0.93,-0.5
13.764,1.23,-3.07,-4.31,-0.44,-0.93,-0.5
13.764,1.23,-3.07,-4.31,-0.44,-0.93,-0.5
13.772,1.23,-3.07,-4.31,-0.94,-1.11,-0.41
13.772,1.23,-3.07,-4.31,-0.94,-1.11,-0.41
13.773,1.32,-3.15,-4.72,-0.94,-1.11,-0.41
13.773,1.32,-3.15,-4.72,-0.94,-1.11,-0.41
13.782,1.32,-3.15,-4.72,-1.58,-1.36,-0.41
13.783,1.32,-3.15,-4.72,-1.58,-1.36,-0.41
13.783,0.98,-3.33,-5.31,-1.58,-1.36,-0.41
13.784,0.98,-3.33,-5.31,-1.58,-1.36,-0.41
13.81,0.98,-3.33,-5.31,-2.26,-1.63,-0.48
13.811,0.98,-3.33,-5.31,-2.26,-1.63,-0.48
13.811,0.39,-3.52,-5.8,-2.26,-1.63,-0.48
13.811,0.39,-3.52,-5.8,-2.26,-1.63,-0.48
13.811,0.39,-3.52,-5.8,-2.26,-1.63,-0.48
13.812,0.39,-3.52,-5.8,-2.26,-1.63,-0.48
13.812,0.39,-3.52,-5.8,-2.26,-1.63,-0.48
13.812,0.39,-3.52,-5.8,-2.26,-1.63,-0.48
13.812,0.39,-3.52,-5.8,-2.85,-1.85,-0.52
13.813,0.39,-3.52,-5.8,-2.85,-1.85,-0.52
13.813,-1.33,-3.56,-5.58,-2.85,-1.85,-0.52
13.813,-1.33,-3.56,-5.58,-2.85,-1.85,-0.52
13.819,-1.33,-3.56,-5.58,-3.23,-1.99,-0.45
13.82,-1.33,-3.56,-5.58,-3.23,-1.99,-0.45
13.82,-1.5,-3.28,-3.84,-3.23,-1.99,-0.45
13.821,-1.5,-3.28,-3.84,-3.23,-1.99,-0.45
13.829,-1.5,-3.28,-3.84,-3.37,-2.07,-0.21
13.83,-1.5,-3.28,-3.84,-3.37,-2.07,-0.21
13.83,-1.51,-2.9,-1.85,-3.37,-2.07,-0.21
13.83,-1.51,-2.9,-1.85,-3.37,-2.07,-0.21
13.839,-1.51,-2.9,-1.85,-3.19,-2.07,0.16
13.84,-1.51,-2.9,-1.85,-3.19,-2.07,0.16
13.84,-1.41,-2.45,0.16,-3.19,-2.07,0.16
13.841,-1.41,-2.45,0.16,-3.19,-2.07,0.16
13.848,-1.41,-2.45,0.16,-2.63,-1.91,0.56
13.849,-1.41,-2.45,0.16,-2.63,-1.91,0.56
13.85,-1.24,-2,1.85,-2.63,-1.91,0.56
13.85,-1.24,-2,1.85,-2.63,-1.91,0.56
13.863,-1.24,-2,1.85,-1.71,-1.56,0.87
13.864,-1.24,-2,1.85,-1.71,-1.56,0.87
13.864,-1.05,-1.57,2.42,-1.71,-1.56,0.87
13.865,-1.05,-1.57,2.42,-1.71,-1.56,0.87
13.867,-1.05,-1.57,2.42,-0.55,-1.05,1.07
13.868,-1.05,-1.57,2.42,-0.55,-1.05,1.07
13.868,-0.86,-1.2,3.02,-0.55,-1.05,1.07
13.869,-0.86,-1.2,3.02,-0.55,-1.05,1.07
13.893,-0.86,-1.2,3.02,0.65,-0.47,1.14
13.894,-0.86,-1.2,3.02,0.65,-0.47,1.14
13.895,-0.59,-0.92,3.42,0.65,-0.47,1.14
13.895,-0.59,-0.92,3.42,0.65,-0.47,1.14
13.895,-0.59,-0.92,3.42,1.74,0.09,1.09
13.896,-0.59,-0.92,3.42,1.74,0.09,1.09
13.896,-0.17,-0.79,3.56,1.74,0.09,1.09
13.896,-0.17,-0.79,3.56,1.74,0.09,1.09
13.896,-0.17,-0.79,3.56,2.61,0.59,0.93
13.897,-0.17,-0.79,3.56,2.61,0.59,0.93
13.897,0.33,-0.81,3.44,2.61,0.59,0.93
13.897,0.33,-0.81,3.44,2.61,0.59,0.93
13.905,0.33,-0.81,3.44,3.22,0.96,0.66
13.905,0.33,-0.81,3.44,3.22,0.96,0.66
13.906,0.84,-0.99,3.04,3.22,0.96,0.66
13.906,0.84,-0.99,3.04,3.22,0.96,0.66
13.915,0.84,-0.99,3.04,3.57,1.17,0.3
13.916,0.84,-0.99,3.04,3.57,1.17,0.3
13.917,1.32,-1.26,2.49,3.57,1.17,0.3
13.917,1.32,-1.26,2.49,3.57,1.17,0.3
13.926,1.32,-1.26,2.49,3.64,1.2,-0.1
13.927,1.32,-1.26,2.49,3.64,1.2,-0.1
13.927,1.7,-1.51,1.84,3.64,1.2,-0.1
13.928,1.7,-1.51,1.84,3.64,1.2,-0.1
13.934,1.7,-1.51,1.84,3.45,1.07,-0.51
13.935,1.7,-1.51,1.84,3.45,1.07,-0.51
13.936,2.03,-1.71,1.21,3.45,1.07,-0.51
13.936,2.03,-1.71,1.21,3.45,1.07,-0.51
13.944,2.03,-1.71,1.21,3.04,0.8,-0.89
13.945,2.03,-1.71,1.21,3.04,0.8,-0.89
13.946,2.33,-1.8,0.65,3.04,0.8,-0.89
13.946,2.33,-1.8,0.65,3.04,0.8,-0.89
13.953,2.33,-1.8,0.65,2.48,0.45,-1.21
13.954,2.33,-1.8,0.65,2.48,0.45,-1.21
13.955,2.57,-1.79,0.26,2.48,0.45,-1.21
13.956,2.57,-1.79,0.26,2.48,0.45,-1.21
13.962,2.57,-1.79,0.26,1.85,0.08,-1.46
13.963,2.57,-1.79,0.26,1.85,0.08,-1.46
13.964,2.69,-1.69,0.2,1.85,0.08,-1.46
13.965,2.69,-1.69,0.2,1.85,0.08,-1.46
13.971,2.69,-1.69,0.2,1.23,-0.27,-1.65
13.972,2.69,-1.69,0.2,1.23,-0.27,-1.65
13.973,2.63,-1.53,0.45,1.23,-0.27,-1.65
13.973,2.63,-1.53,0.45,1.23,-0.27,-1.65
13.983,2.63,-1.53,0.45,0.7,-0.55,-1.78
13.984,2.63,-1.53,0.45,0.7,-0.55,-1.78
13.985,2.46,-1.32,0.93,0.7,-0.55,-1.78
13.986,2.46,-1.32,0.93,0.7,-0.55,-1.78
14.011,2.46,-1.32,0.93,0.7,-0.55,-1.78
14.012,2.46,-1.32,0.93,0.7,-0.55,-1.78
14.012,2.46,-1.32,0.93,0.7,-0.55,-1.78
14.012,2.46,-1.32,0.93,0.7,-0.55,-1.78
14.013,2.46,-1.32,0.93,0.33,-0.76,-1.84
14.013,2.46,-1.32,0.93,0.33,-0.76,-1.84
14.013,1.86,-0.95,1.87,0.33,-0.76,-1.84
14.013,1.86,-0.95,1.87,0.33,-0.76,-1.84
14.014,1.86,-0.95,1.87,0.17,-0.87,-1.81
14.014,1.86,-0.95,1.87,0.17,-0.87,-1.81
14.014,1.46,-0.85,2.07,0.17,-0.87,-1.81
14.015,1.46,-0.85,2.07,0.17,-0.87,-1.81
14.019,1.46,-0.85,2.07,0.21,-0.88,-1.68
14.02,1.46,-0.85,2.07,0.21,-0.88,-1.68
14.02,1.01,-0.77,2.06,0.21,-0.88,-1.68
14.02,1.01,-0.77,2.06,0.21,-0.88,-1.68
14.029,1.01,-0.77,2.06,0.39,-0.81,-1.43
14.03,1.01,-0.77,2.06,0.39,-0.81,-1.43
14.03,0.58,-0.7,1.9,0.39,-0.81,-1.43
14.031,0.58,-0.7,1.9,0.39,-0.81,-1.43
14.039,0.58,-0.7,1.9,0.61,-0.69,-1.1
14.04,0.58,-0.7,1.9,0.61,-0.69,-1.1
14.04,0.21,-0.58,1.6,0.61,-0.69,-1.1
14.04,0.21,-0.58,1.6,0.61,-0.69,-1.1
14.048,0.21,-0.58,1.6,0.77,-0.57,-0.71
14.049,0.21,-0.58,1.6,0.77,-0.57,-0.71
14.049,-0.08,-0.42,1.31,0.77,-0.57,-0.71
14.05,-0.08,-0.42,1.31,0.77,-0.57,-0.71
14.063,-0.08,-0.42,1.31,0.83,-0.48,-0.31
14.064,-0.08,-0.42,1.31,0.83,-0.48,-0.31
14.064,-0.33,-0.25,1.01,0.83,-0.48,-0.31
14.065,-0.33,-0.25,1.01,0.83,-0.48,-0.31
14.067,-0.33,-0.25,1.01,0.79,-0.45,0.09
14.068,-0.33,-0.25,1.01,0.79,-0.45,0.09
14.068,-0.51,-0.11,0.72,0.79,-0.45,0.09
14.069,-0.51,-0.11,0.72,0.79,-0.45,0.09
14.092,-0.51,-0.11,0.72,0.68,-0.49,0.47
14.093,-0.51,-0.11,0.72,0.68,-0.49,0.47
14.093,-0.61,-0.04,0.49,0.68,-0.49,0.47
14.094,-0.61,-0.04,0.49,0.68,-0.49,0.47
14.094,-0.61,-0.04,0.49,0.53,-0.57,0.79
14.094,-0.61,-0.04,0.49,0.53,-0.57,0.79
14.095,-0.64,-0.02,0.31,0.53,-0.57,0.79
14.095,-0.64,-0.02,0.31,0.53,-0.57,0.79
14.095,-0.64,-0.02,0.31,0.35,-0.7,1.06
14.096,-0.64,-0.02,0.31,0.35,-0.7,1.06
14.096,-0.54,-0.06,0.23,0.35,-0.7,1.06
14.096,-0.54,-0.06,0.23,0.35,-0.7,1.06
14.105,-0.54,-0.06,0.23,0.16,-0.87,1.25
14.106,-0.54,-0.06,0.23,0.16,-0.87,1.25
14.106,-0.4,-0.12,0.2,0.16,-0.87,1.25
14.107,-0.4,-0.12,0.2,0.16,-0.87,1.25
14.114,-0.4,-0.12,0.2,-0.01,-1.07,1.38
