time,ax,ay,az,wx,wy,wz
6.159,2.18,1.17,-1.31,-0.49,-0.02,-2.76
6.159,2.18,1.17,-1.31,-0.49,-0.02,-2.76
6.167,2.18,1.17,-1.31,-0.47,-0.08,-2.7
6.167,2.18,1.17,-1.31,-0.47,-0.08,-2.7
6.168,1.94,1.3,-1.25,-0.47,-0.08,-2.7
6.168,1.94,1.3,-1.25,-0.47,-0.08,-2.7
6.177,1.94,1.3,-1.25,-0.43,-0.17,-2.58
6.178,1.94,1.3,-1.25,-0.43,-0.17,-2.58
6.178,1.56,1.43,-1.26,-0.43,-0.17,-2.58
6.179,1.56,1.43,-1.26,-0.43,-0.17,-2.58
6.188,1.56,1.43,-1.26,-0.41,-0.27,-2.37
6.189,1.56,1.43,-1.26,-0.41,-0.27,-2.37
6.19,1.07,1.5,-1.32,-0.41,-0.27,-2.37
6.191,1.07,1.5,-1.32,-0.41,-0.27,-2.37
6.195,1.07,1.5,-1.32,-0.44,-0.35,-2.07
6.196,1.07,1.5,-1.32,-0.44,-0.35,-2.07
6.196,0.51,1.52,-1.42,-0.44,-0.35,-2.07
6.197,0.51,1.52,-1.42,-0.44,-0.35,-2.07
6.205,0.51,1.52,-1.42,-0.53,-0.39,-1.65
6.206,0.51,1.52,-1.42,-0.53,-0.39,-1.65
6.206,-0.07,1.48,-1.46,-0.53,-0.39,-1.65
6.206,-0.07,1.48,-1.46,-0.53,-0.39,-1.65
6.216,-0.07,1.48,-1.46,-0.53,-0.39,-1.65
6.216,-0.07,1.48,-1.46,-0.53,-0.39,-1.65
6.217,-0.07,1.48,-1.46,-0.53,-0.39,-1.65
6.217,-0.07,1.48,-1.46,-0.53,-0.39,-1.65
6.224,-0.07,1.48,-1.46,-0.81,-0.31,-0.55
6.225,-0.07,1.48,-1.46,-0.81,-0.31,-0.55
6.225,-0.91,1.54,-1.27,-0.81,-0.31,-0.55
6.226,-0.91,1.54,-1.27,-0.81,-0.31,-0.55
6.233,-0.91,1.54,-1.27,-0.81,-0.31,-0.55
6.234,-0.91,1.54,-1.27,-0.81,-0.31,-0.55
6.234,-0.91,1.54,-1.27,-0.81,-0.31,-0.55
6.234,-0.91,1.54,-1.27,-0.81,-0.31,-0.55
6.243,-0.91,1.54,-1.27,-0.94,-0.48,0.05
6.244,-0.91,1.54,-1.27,-0.94,-0.48,0.05
6.245,-0.94,2,-1.08,-0.94,-0.48,0.05
6.245,-0.94,2,-1.08,-0.94,-0.48,0.05
6.254,-0.94,2,-1.08,-1.03,-0.68,0.59
6.255,-0.94,2,-1.08,-1.03,-0.68,0.59
6.255,-0.69,2.26,-1.14,-1.03,-0.68,0.59
6.256,-0.69,2.26,-1.14,-1.03,-0.68,0.59
6.263,-0.69,2.26,-1.14,-1.1,-0.85,0.98
6.263,-0.69,2.26,-1.14,-1.1,-0.85,0.98
6.264,-0.32,2.46,-1.32,-1.1,-0.85,0.98
6.265,-0.32,2.46,-1.32,-1.1,-0.85,0.98
6.272,-0.32,2.46,-1.32,-1.17,-0.93,1.2
6.272,-0.32,2.46,-1.32,-1.17,-0.93,1.2
6.273,0.19,2.65,-1.54,-1.17,-0.93,1.2
6.273,0.19,2.65,-1.54,-1.17,-0.93,1.2
6.282,0.19,2.65,-1.54,-1.27,-0.89,1.22
6.283,0.19,2.65,-1.54,-1.27,-0.89,1.22
6.283,0.75,2.82,-1.75,-1.27,-0.89,1.22
6.284,0.75,2.82,-1.75,-1.27,-0.89,1.22
6.291,0.75,2.82,-1.75,-1.42,-0.76,1.07
6.292,0.75,2.82,-1.75,-1.42,-0.76,1.07
6.293,1.36,3.01,-1.85,-1.42,-0.76,1.07
6.294,1.36,3.01,-1.85,-1.42,-0.76,1.07
6.3,1.36,3.01,-1.85,-1.59,-0.52,0.78
6.301,1.36,3.01,-1.85,-1.59,-0.52,0.78
6.301,1.92,3.26,-1.88,-1.59,-0.52,0.78
6.302,1.92,3.26,-1.88,-1.59,-0.52,0.78
6.31,1.92,3.26,-1.88,-1.78,-0.35,0.61
6.311,1.92,3.26,-1.88,-1.78,-0.35,0.61
6.311,2.31,3.55,-1.82,-1.78,-0.35,0.61
6.312,2.31,3.55,-1.82,-1.78,-0.35,0.61
6.319,2.31,3.55,-1.82,-1.96,-0.32,0.71
6.321,2.31,3.55,-1.82,-1.96,-0.32,0.71
6.321,2.52,3.86,-1.8,-1.96,-0.32,0.71
6.322,2.52,3.86,-1.8,-1.96,-0.32,0.71
6.329,2.52,3.86,-1.8,-2.12,-0.3,0.89
6.33,2.52,3.86,-1.8,-2.12,-0.3,0.89
6.33,2.63,4.13,-1.84,-2.12,-0.3,0.89
6.331,2.63,4.13,-1.84,-2.12,-0.3,0.89
6.339,2.63,4.13,-1.84,-2.24,-0.29,0.65
6.34,2.63,4.13,-1.84,-2.24,-0.29,0.65
6.34,2.58,4.36,-1.97,-2.24,-0.29,0.65
6.341,2.58,4.36,-1.97,-2.24,-0.29,0.65
6.352,2.58,4.36,-1.97,-2.35,-0.03,0.03
6.353,2.58,4.36,-1.97,-2.35,-0.03,0.03
6.354,2.44,4.49,-2.2,-2.35,-0.03,0.03
6.354,2.44,4.49,-2.2,-2.35,-0.03,0.03
6.357,2.44,4.49,-2.2,-2.47,0.4,-0.42
6.358,2.44,4.49,-2.2,-2.47,0.4,-0.42
6.359,2.24,4.51,-2.45,-2.47,0.4,-0.42
6.359,2.24,4.51,-2.45,-2.47,0.4,-0.42
6.367,2.24,4.51,-2.45,-2.6,0.61,-0.52
6.368,2.24,4.51,-2.45,-2.6,0.61,-0.52
6.368,1.95,4.48,-2.64,-2.6,0.61,-0.52
6.368,1.95,4.48,-2.64,-2.6,0.61,-0.52
6.377,1.95,4.48,-2.64,-2.74,0.64,-0.37
6.378,1.95,4.48,-2.64,-2.74,0.64,-0.37
6.378,1.67,4.37,-2.77,-2.74,0.64,-0.37
6.379,1.67,4.37,-2.77,-2.74,0.64,-0.37
6.386,1.67,4.37,-2.77,-2.86,0.68,-0.25
6.387,1.67,4.37,-2.77,-2.86,0.68,-0.25
6.388,1.38,4.23,-2.82,-2.86,0.68,-0.25
6.388,1.38,4.23,-2.82,-2.86,0.68,-0.25
6.395,1.38,4.23,-2.82,-2.92,0.68,-0.11
6.396,1.38,4.23,-2.82,-2.92,0.68,-0.11
6.396,1.14,4.08,-2.8,-2.92,0.68,-0.11
6.397,1.14,4.08,-2.8,-2.92,0.68,-0.11
6.405,1.14,4.08,-2.8,-2.88,0.6,0.07
6.407,1.14,4.08,-2.8,-2.88,0.6,0.07
6.407,0.98,3.93,-2.76,-2.88,0.6,0.07
6.408,0.98,3.93,-2.76,-2.88,0.6,0.07
6.416,0.98,3.93,-2.76,-2.88,0.6,0.07
6.417,0.98,3.93,-2.76,-2.88,0.6,0.07
6.417,0.98,3.93,-2.76,-2.88,0.6,0.07
6.418,0.98,3.93,-2.76,-2.88,0.6,0.07
6.424,0.98,3.93,-2.76,-2.49,0.23,0.28
6.424,0.98,3.93,-2.76,-2.49,0.23,0.28
6.425,0.91,3.78,-2.44,-2.49,0.23,0.28
6.425,0.91,3.78,-2.44,-2.49,0.23,0.28
6.433,0.91,3.78,-2.44,-2.49,0.23,0.28
6.434,0.91,3.78,-2.44,-2.49,0.23,0.28
6.434,0.91,3.78,-2.44,-2.49,0.23,0.28
6.435,0.91,3.78,-2.44,-2.49,0.23,0.28
6.443,0.91,3.78,-2.44,-2.2,0.03,0.28
6.444,0.91,3.78,-2.44,-2.2,0.03,0.28
6.444,1.24,3.98,-2.42,-2.2,0.03,0.28
6.445,1.24,3.98,-2.42,-2.2,0.03,0.28
6.454,1.24,3.98,-2.42,-1.91,-0.1,0.24
6.456,1.24,3.98,-2.42,-1.91,-0.1,0.24
6.456,1.48,4.07,-2.5,-1.91,-0.1,0.24
6.457,1.48,4.07,-2.5,-1.91,-0.1,0.24
6.463,1.48,4.07,-2.5,-1.67,-0.15,0.17
6.463,1.48,4.07,-2.5,-1.67,-0.15,0.17
6.464,1.78,4.14,-2.55,-1.67,-0.15,0.17
6.464,1.78,4.14,-2.55,-1.67,-0.15,0.17
6.476,1.78,4.14,-2.55,-1.52,-0.1,0.06
6.476,1.78,4.14,-2.55,-1.52,-0.1,0.06
6.477,2.09,4.19,-2.47,-1.52,-0.1,0.06
6.477,2.09,4.19,-2.47,-1.52,-0.1,0.06
6.483,2.09,4.19,-2.47,-1.45,0.04,-0.07
6.484,2.09,4.19,-2.47,-1.45,0.04,-0.07
6.484,2.4,4.21,-2.25,-1.45,0.04,-0.07
6.484,2.4,4.21,-2.25,-1.45,0.04,-0.07
6.491,2.4,4.21,-2.25,-1.42,0.24,-0.23
6.492,2.4,4.21,-2.25,-1.42,0.24,-0.23
6.493,2.61,4.24,-1.95,-1.42,0.24,-0.23
6.493,2.61,4.24,-1.95,-1.42,0.24,-0.23
6.502,2.61,4.24,-1.95,-1.4,0.47,-0.4
6.503,2.61,4.24,-1.95,-1.4,0.47,-0.4
6.503,2.7,4.28,-1.67,-1.4,0.47,-0.4
6.504,2.7,4.28,-1.67,-1.4,0.47,-0.4
6.511,2.7,4.28,-1.67,-1.35,0.71,-0.59
6.512,2.7,4.28,-1.67,-1.35,0.71,-0.59
6.512,2.72,4.33,-1.47,-1.35,0.71,-0.59
6.513,2.72,4.33,-1.47,-1.35,0.71,-0.59
6.519,2.72,4.33,-1.47,-1.31,0.95,-0.57
6.52,2.72,4.33,-1.47,-1.31,0.95,-0.57
6.521,2.66,4.42,-1.4,-1.31,0.95,-0.57
6.522,2.66,4.42,-1.4,-1.31,0.95,-0.57
6.528,2.66,4.42,-1.4,-1.27,1.15,-0.54
6.529,2.66,4.42,-1.4,-1.27,1.15,-0.54
6.529,2.57,4.47,-1.47,-1.27,1.15,-0.54
6.53,2.57,4.47,-1.47,-1.27,1.15,-0.54
6.538,2.57,4.47,-1.47,-1.26,1.29,-0.66
6.539,2.57,4.47,-1.47,-1.26,1.29,-0.66
6.539,2.51,4.44,-1.66,-1.26,1.29,-0.66
6.54,2.51,4.44,-1.66,-1.26,1.29,-0.66
6.553,2.51,4.44,-1.66,-1.28,1.34,-0.74
6.554,2.51,4.44,-1.66,-1.28,1.34,-0.74
6.554,2.45,4.34,-1.93,-1.28,1.34,-0.74
6.555,2.45,4.34,-1.93,-1.28,1.34,-0.74
6.557,2.45,4.34,-1.93,-1.33,1.31,-0.78
6.558,2.45,4.34,-1.93,-1.33,1.31,-0.78
6.559,2.34,4.13,-2.14,-1.33,1.31,-0.78
6.559,2.34,4.13,-2.14,-1.33,1.31,-0.78
6.567,2.34,4.13,-2.14,-1.39,1.2,-0.77
6.568,2.34,4.13,-2.14,-1.39,1.2,-0.77
6.568,2.19,3.84,-2.15,-1.39,1.2,-0.77
6.568,2.19,3.84,-2.15,-1.39,1.2,-0.77
6.576,2.19,3.84,-2.15,-1.42,1.03,-0.73
6.577,2.19,3.84,-2.15,-1.42,1.03,-0.73
6.577,1.9,3.53,-1.91,-1.42,1.03,-0.73
6.578,1.9,3.53,-1.91,-1.42,1.03,-0.73
6.586,1.9,3.53,-1.91,-1.39,0.83,-0.68
6.587,1.9,3.53,-1.91,-1.39,0.83,-0.68
6.587,1.52,3.19,-1.62,-1.39,0.83,-0.68
6.588,1.52,3.19,-1.62,-1.39,0.83,-0.68
6.596,1.52,3.19,-1.62,-1.28,0.62,-0.6
6.596,1.52,3.19,-1.62,-1.28,0.62,-0.6
6.597,1.13,2.9,-1.38,-1.28,0.62,-0.6
6.597,1.13,2.9,-1.38,-1.28,0.62,-0.6
6.605,1.13,2.9,-1.38,-1.1,0.41,-0.51
6.607,1.13,2.9,-1.38,-1.1,0.41,-0.51
6.608,0.78,2.71,-1.29,-1.1,0.41,-0.51
6.608,0.78,2.71,-1.29,-1.1,0.41,-0.51
6.614,0.78,2.71,-1.29,-1.1,0.41,-0.51
6.615,0.78,2.71,-1.29,-1.1,0.41,-0.51
6.616,0.78,2.71,-1.29,-1.1,0.41,-0.51
6.616,0.78,2.71,-1.29,-1.1,0.41,-0.51
6.624,0.78,2.71,-1.29,-0.87,0.19,-0.42
6.625,0.78,2.71,-1.29,-0.87,0.19,-0.42
6.625,0.52,2.75,-1.57,-0.87,0.19,-0.42
6.626,0.52,2.75,-1.57,-0.87,0.19,-0.42
6.635,0.52,2.75,-1.57,-0.48,-0.26,-0.22
6.637,0.52,2.75,-1.57,-0.48,-0.26,-0.22
6.637,0.49,2.67,-1.55,-0.48,-0.26,-0.22
6.638,0.49,2.67,-1.55,-0.48,-0.26,-0.22
6.643,0.49,2.67,-1.55,-0.48,-0.26,-0.22
6.644,0.49,2.67,-1.55,-0.48,-0.26,-0.22
6.644,0.49,2.67,-1.55,-0.48,-0.26,-0.22
6.645,0.49,2.67,-1.55,-0.48,-0.26,-0.22
6.654,0.49,2.67,-1.55,-0.42,-0.45,-0.13
6.655,0.49,2.67,-1.55,-0.42,-0.45,-0.13
6.656,0.88,2.97,-1.66,-0.42,-0.45,-0.13
6.657,0.88,2.97,-1.66,-0.42,-0.45,-0.13
6.663,0.88,2.97,-1.66,-0.44,-0.58,-0.06
6.665,0.88,2.97,-1.66,-0.44,-0.58,-0.06
6.665,1.1,2.98,-1.53,-0.44,-0.58,-0.06
6.666,1.1,2.98,-1.53,-0.44,-0.58,-0.06
6.671,1.1,2.98,-1.53,-0.51,-0.61,-0.03
6.674,1.1,2.98,-1.53,-0.51,-0.61,-0.03
6.675,1.28,2.92,-1.31,-0.51,-0.61,-0.03
6.675,1.28,2.92,-1.31,-0.51,-0.61,-0.03
6.681,1.28,2.92,-1.31,-0.62,-0.54,-0.05
6.683,1.28,2.92,-1.31,-0.62,-0.54,-0.05
6.683,1.38,2.79,-0.96,-0.62,-0.54,-0.05
6.684,1.38,2.79,-0.96,-0.62,-0.54,-0.05
6.69,1.38,2.79,-0.96,-0.74,-0.38,-0.09
6.691,1.38,2.79,-0.96,-0.74,-0.38,-0.09
6.691,1.42,2.62,-0.54,-0.74,-0.38,-0.09
6.691,1.42,2.62,-0.54,-0.74,-0.38,-0.09
6.7,1.42,2.62,-0.54,-0.83,-0.17,-0.13
6.701,1.42,2.62,-0.54,-0.83,-0.17,-0.13
6.701,1.42,2.43,-0.13,-0.83,-0.17,-0.13
6.701,1.42,2.43,-0.13,-0.83,-0.17,-0.13
6.71,1.42,2.43,-0.13,-0.86,0.07,-0.15
6.711,1.42,2.43,-0.13,-0.86,0.07,-0.15
6.711,1.47,2.24,0.19,-0.86,0.07,-0.15
6.711,1.47,2.24,0.19,-0.86,0.07,-0.15
6.719,1.47,2.24,0.19,-0.81,0.29,-0.18
6.72,1.47,2.24,0.19,-0.81,0.29,-0.18
6.721,1.59,2.05,0.37,-0.81,0.29,-0.18
6.721,1.59,2.05,0.37,-0.81,0.29,-0.18
6.728,1.59,2.05,0.37,-0.69,0.5,-0.27
6.729,1.59,2.05,0.37,-0.69,0.5,-0.27
6.729,1.75,1.87,0.43,-0.69,0.5,-0.27
6.73,1.75,1.87,0.43,-0.69,0.5,-0.27
6.739,1.75,1.87,0.43,-0.5,0.67,-0.41
6.74,1.75,1.87,0.43,-0.5,0.67,-0.41
6.741,1.88,1.74,0.45,-0.5,0.67,-0.41
6.741,1.88,1.74,0.45,-0.5,0.67,-0.41
6.752,1.88,1.74,0.45,-0.29,0.82,-0.56
6.753,1.88,1.74,0.45,-0.29,0.82,-0.56
6.753,1.9,1.61,0.48,-0.29,0.82,-0.56
6.754,1.9,1.61,0.48,-0.29,0.82,-0.56
6.757,1.9,1.61,0.48,-0.09,0.95,-0.72
6.758,1.9,1.61,0.48,-0.09,0.95,-0.72
6.759,1.79,1.49,0.54,-0.09,0.95,-0.72
6.759,1.79,1.49,0.54,-0.09,0.95,-0.72
6.766,1.79,1.49,0.54,0.1,1.03,-0.85
6.767,1.79,1.49,0.54,0.1,1.03,-0.85
6.768,1.61,1.39,0.62,0.1,1.03,-0.85
6.768,1.61,1.39,0.62,0.1,1.03,-0.85
6.776,1.61,1.39,0.62,0.26,1.06,-0.95
6.777,1.61,1.39,0.62,0.26,1.06,-0.95
6.777,1.42,1.29,0.62,0.26,1.06,-0.95
6.778,1.42,1.29,0.62,0.26,1.06,-0.95
6.786,1.42,1.29,0.62,0.37,1.04,-1
6.787,1.42,1.29,0.62,0.37,1.04,-1
6.787,1.24,1.23,0.56,0.37,1.04,-1
6.788,1.24,1.23,0.56,0.37,1.04,-1
6.796,1.24,1.23,0.56,0.43,0.97,-0.98
6.797,1.24,1.23,0.56,0.43,0.97,-0.98
6.797,1.12,1.18,0.42,0.43,0.97,-0.98
6.798,1.12,1.18,0.42,0.43,0.97,-0.98
6.805,1.12,1.18,0.42,0.45,0.86,-0.91
6.807,1.12,1.18,0.42,0.45,0.86,-0.91
6.807,1.04,1.1,0.25,0.45,0.86,-0.91
6.808,1.04,1.1,0.25,0.45,0.86,-0.91
6.815,1.04,1.1,0.25,0.42,0.71,-0.81
6.816,1.04,1.1,0.25,0.42,0.71,-0.81
6.816,0.97,1.01,0.1,0.42,0.71,-0.81
6.817,0.97,1.01,0.1,0.42,0.71,-0.81
6.824,0.97,1.01,0.1,0.36,0.55,-0.7
6.825,0.97,1.01,0.1,0.36,0.55,-0.7
6.826,0.85,0.92,-0.01,0.36,0.55,-0.7
6.826,0.85,0.92,-0.01,0.36,0.55,-0.7
6.833,0.85,0.92,-0.01,0.36,0.55,-0.7
6.834,0.85,0.92,-0.01,0.36,0.55,-0.7
6.835,0.85,0.92,-0.01,0.36,0.55,-0.7
6.835,0.85,0.92,-0.01,0.36,0.55,-0.7
6.843,0.85,0.92,-0.01,0.29,0.38,-0.58
6.844,0.85,0.92,-0.01,0.29,0.38,-0.58
6.845,0.56,0.88,-0.01,0.29,0.38,-0.58
6.845,0.56,0.88,-0.01,0.29,0.38,-0.58
6.854,0.56,0.88,-0.01,0.21,0.22,-0.46
6.855,0.56,0.88,-0.01,0.21,0.22,-0.46
6.856,0.35,0.89,0.03,0.21,0.22,-0.46
6.857,0.35,0.89,0.03,0.21,0.22,-0.46
6.862,0.35,0.89,0.03,0.13,0.06,-0.35
6.862,0.35,0.89,0.03,0.13,0.06,-0.35
6.863,0.23,0.9,0.08,0.13,0.06,-0.35
6.863,0.23,0.9,0.08,0.13,0.06,-0.35
6.872,0.23,0.9,0.08,0.07,-0.1,-0.27
6.873,0.23,0.9,0.08,0.07,-0.1,-0.27
6.874,0.17,0.93,0.1,0.07,-0.1,-0.27
6.874,0.17,0.93,0.1,0.07,-0.1,-0.27
6.881,0.17,0.93,0.1,0.01,-0.23,-0.21
6.882,0.17,0.93,0.1,0.01,-0.23,-0.21
6.883,0.16,0.96,0.12,0.01,-0.23,-0.21
6.883,0.16,0.96,0.12,0.01,-0.23,-0.21
6.891,0.16,0.96,0.12,-0.05,-0.33,-0.16
6.891,0.16,0.96,0.12,-0.05,-0.33,-0.16
6.892,0.19,0.95,0.13,-0.05,-0.33,-0.16
6.892,0.19,0.95,0.13,-0.05,-0.33,-0.16
6.901,0.19,0.95,0.13,-0.13,-0.39,-0.12
6.902,0.19,0.95,0.13,-0.13,-0.39,-0.12
6.902,0.19,0.9,0.17,-0.13,-0.39,-0.12
6.902,0.19,0.9,0.17,-0.13,-0.39,-0.12
6.911,0.19,0.9,0.17,-0.21,-0.39,-0.09
6.911,0.19,0.9,0.17,-0.21,-0.39,-0.09
6.912,0.16,0.75,0.23,-0.21,-0.39,-0.09
6.912,0.16,0.75,0.23,-0.21,-0.39,-0.09
6.92,0.16,0.75,0.23,-0.27,-0.37,-0.07
6.921,0.16,0.75,0.23,-0.27,-0.37,-0.07
6.921,0.17,0.64,0.25,-0.27,-0.37,-0.07
6.922,0.17,0.64,0.25,-0.27,-0.37,-0.07
6.93,0.17,0.64,0.25,-0.29,-0.32,-0.07
6.93,0.17,0.64,0.25,-0.29,-0.32,-0.07
6.931,0.19,0.54,0.25,-0.29,-0.32,-0.07
6.931,0.19,0.54,0.25,-0.29,-0.32,-0.07
6.939,0.19,0.54,0.25,-0.26,-0.27,-0.08
6.939,0.19,0.54,0.25,-0.26,-0.27,-0.08
6.94,0.23,0.5,0.21,-0.26,-0.27,-0.08
6.941,0.23,0.5,0.21,-0.26,-0.27,-0.08
6.952,0.23,0.5,0.21,-0.21,-0.21,-0.09
6.953,0.23,0.5,0.21,-0.21,-0.21,-0.09
6.954,0.31,0.49,0.19,-0.21,-0.21,-0.09
6.954,0.31,0.49,0.19,-0.21,-0.21,-0.09
6.957,0.31,0.49,0.19,-0.13,-0.15,-0.12
6.958,0.31,0.49,0.19,-0.13,-0.15,-0.12
6.959,0.34,0.42,0.28,-0.13,-0.15,-0.12
6.959,0.34,0.42,0.28,-0.13,-0.15,-0.12
6.969,0.34,0.42,0.28,-0.05,-0.09,-0.17
6.97,0.34,0.42,0.28,-0.05,-0.09,-0.17
6.97,0.34,0.35,0.43,-0.05,-0.09,-0.17
6.97,0.34,0.35,0.43,-0.05,-0.09,-0.17
6.976,0.34,0.35,0.43,0.03,-0.02,-0.23
6.978,0.34,0.35,0.43,0.03,-0.02,-0.23
6.978,0.31,0.27,0.58,0.03,-0.02,-0.23
6.979,0.31,0.27,0.58,0.03,-0.02,-0.23
6.987,0.31,0.27,0.58,0.11,0.05,-0.3
6.988,0.31,0.27,0.58,0.11,0.05,-0.3
6.988,0.19,0.22,0.66,0.11,0.05,-0.3
6.988,0.19,0.22,0.66,0.11,0.05,-0.3
6.995,0.19,0.22,0.66,0.2,0.12,-0.36
6.996,0.19,0.22,0.66,0.2,0.12,-0.36
6.997,-0.02,0.22,0.58,0.2,0.12,-0.36
6.997,-0.02,0.22,0.58,0.2,0.12,-0.36
7.006,-0.02,0.22,0.58,0.28,0.17,-0.41
7.007,-0.02,0.22,0.58,0.28,0.17,-0.41
7.007,-0.29,0.27,0.35,0.28,0.17,-0.41
7.008,-0.29,0.27,0.35,0.28,0.17,-0.41
7.015,-0.29,0.27,0.35,0.34,0.17,-0.44
7.015,-0.29,0.27,0.35,0.34,0.17,-0.44
7.015,-0.59,0.34,0.04,0.34,0.17,-0.44
7.016,-0.59,0.34,0.04,0.34,0.17,-0.44
7.024,-0.59,0.34,0.04,0.35,0.1,-0.42
7.025,-0.59,0.34,0.04,0.35,0.1,-0.42
7.025,-0.81,0.37,-0.27,0.35,0.1,-0.42
7.026,-0.81,0.37,-0.27,0.35,0.1,-0.42
7.034,-0.81,0.37,-0.27,0.35,0.1,-0.42
7.034,-0.81,0.37,-0.27,0.35,0.1,-0.42
7.035,-0.81,0.37,-0.27,0.35,0.1,-0.42
7.035,-0.81,0.37,-0.27,0.35,0.1,-0.42
7.044,-0.81,0.37,-0.27,0.3,-0.05,-0.35
7.044,-0.81,0.37,-0.27,0.3,-0.05,-0.35
7.045,-0.77,0.26,-0.58,0.3,-0.05,-0.35
7.045,-0.77,0.26,-0.58,0.3,-0.05,-0.35
7.053,-0.77,0.26,-0.58,0.2,-0.26,-0.26
7.054,-0.77,0.26,-0.58,0.2,-0.26,-0.26
7.055,-0.55,0.08,-0.55,0.2,-0.26,-0.26
7.055,-0.55,0.08,-0.55,0.2,-0.26,-0.26
7.062,-0.55,0.08,-0.55,0.1,-0.47,-0.17
7.063,-0.55,0.08,-0.55,0.1,-0.47,-0.17
7.063,-0.22,-0.11,-0.42,0.1,-0.47,-0.17
7.064,-0.22,-0.11,-0.42,0.1,-0.47,-0.17
7.072,-0.22,-0.11,-0.42,0.04,-0.62,-0.11
7.073,-0.22,-0.11,-0.42,0.04,-0.62,-0.11
7.074,0.15,-0.27,-0.25,0.04,-0.62,-0.11
7.074,0.15,-0.27,-0.25,0.04,-0.62,-0.11
7.093,0.15,-0.27,-0.25,0.08,-0.66,-0.11
7.094,0.15,-0.27,-0.25,0.08,-0.66,-0.11
7.094,0.49,-0.4,-0.23,0.08,-0.66,-0.11
7.094,0.49,-0.4,-0.23,0.08,-0.66,-0.11
7.104,0.49,-0.4,-0.23,0.55,-0.19,-0.49
7.105,0.49,-0.4,-0.23,0.55,-0.19,-0.49
7.105,0.49,-0.4,-0.23,0.55,-0.19,-0.49
7.105,0.49,-0.4,-0.23,0.55,-0.19,-0.49
7.106,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.106,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.106,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.107,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.11,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.11,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.111,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.111,0.82,-0.5,-0.45,0.55,-0.19,-0.49
7.119,0.82,-0.5,-0.45,0.7,0,-0.47
7.12,0.82,-0.5,-0.45,0.7,0,-0.47
7.121,1.21,-1.24,-2.74,0.7,0,-0.47
7.121,1.21,-1.24,-2.74,0.7,0,-0.47
7.129,1.21,-1.24,-2.74,0.8,0.11,-0.42
7.129,1.21,-1.24,-2.74,0.8,0.11,-0.42
7.13,1.18,-1.64,-2.92,0.8,0.11,-0.42
7.13,1.18,-1.64,-2.92,0.8,0.11,-0.42
7.139,1.18,-1.64,-2.92,0.84,0.1,-0.47
7.14,1.18,-1.64,-2.92,0.84,0.1,-0.47
7.141,1.03,-1.94,-2.83,0.84,0.1,-0.47
7.141,1.03,-1.94,-2.83,0.84,0.1,-0.47
7.152,1.03,-1.94,-2.83,0.88,-0.01,-0.42
7.154,1.03,-1.94,-2.83,0.88,-0.01,-0.42
7.154,0.77,-2.01,-2.49,0.88,-0.01,-0.42
7.155,0.77,-2.01,-2.49,0.88,-0.01,-0.42
7.158,0.77,-2.01,-2.49,0.95,-0.18,-0.33
7.159,0.77,-2.01,-2.49,0.95,-0.18,-0.33
7.159,0.39,-1.84,-2.04,0.95,-0.18,-0.33
7.16,0.39,-1.84,-2.04,0.95,-0.18,-0.33
7.167,0.39,-1.84,-2.04,1.03,-0.33,-0.26
7.168,0.39,-1.84,-2.04,1.03,-0.33,-0.26
7.168,-0.1,-1.46,-1.61,1.03,-0.33,-0.26
7.168,-0.1,-1.46,-1.61,1.03,-0.33,-0.26
7.176,-0.1,-1.46,-1.61,1.09,-0.45,-0.21
7.177,-0.1,-1.46,-1.61,1.09,-0.45,-0.21
7.177,-0.61,-1,-1.31,1.09,-0.45,-0.21
7.178,-0.61,-1,-1.31,1.09,-0.45,-0.21
7.186,-0.61,-1,-1.31,1.07,-0.55,-0.17
7.187,-0.61,-1,-1.31,1.07,-0.55,-0.17
7.188,-1.09,-0.51,-1.17,1.07,-0.55,-0.17
7.188,-1.09,-0.51,-1.17,1.07,-0.55,-0.17
7.195,-1.09,-0.51,-1.17,0.95,-0.65,-0.12
7.196,-1.09,-0.51,-1.17,0.95,-0.65,-0.12
7.196,-1.5,-0.05,-1.14,0.95,-0.65,-0.12
7.197,-1.5,-0.05,-1.14,0.95,-0.65,-0.12
7.205,-1.5,-0.05,-1.14,0.73,-0.76,-0.06
7.207,-1.5,-0.05,-1.14,0.73,-0.76,-0.06
7.207,-1.79,0.34,-1.19,0.73,-0.76,-0.06
7.208,-1.79,0.34,-1.19,0.73,-0.76,-0.06
7.215,-1.79,0.34,-1.19,0.42,-0.9,-0.01
7.215,-1.79,0.34,-1.19,0.42,-0.9,-0.01
7.216,-1.91,0.61,-1.25,0.42,-0.9,-0.01
7.216,-1.91,0.61,-1.25,0.42,-0.9,-0.01
7.224,-1.91,0.61,-1.25,0.42,-0.9,-0.01
7.225,-1.91,0.61,-1.25,0.42,-0.9,-0.01
7.225,-1.91,0.61,-1.25,0.42,-0.9,-0.01
7.225,-1.91,0.61,-1.25,0.42,-0.9,-0.01
7.234,-1.91,0.61,-1.25,0.07,-1.07,0.02
